email_size,attachment_count,hour,day_of_week,content_length
18296,1,13,4,361
26334,0,13,4,285
18569,0,13,4,363
26013,1,13,4,291
23031,0,13,4,384
37291,0,13,4,434
20757,3,13,4,371
34059,0,13,4,432
34280,0,13,4,308
25489,0,13,4,400
34325,1,13,4,312
47138,0,13,4,426
32437,0,13,4,331
30549,0,13,4,326
33375,1,13,4,397
35133,0,13,4,354
32222,0,13,4,288
31733,3,13,4,281
25224,1,13,4,285
23643,0,13,4,251
16364,0,13,4,300
27867,0,13,4,293
28616,0,13,4,305
26258,3,13,4,334
21005,0,13,4,346
46142,0,13,4,355
34712,1,13,4,421
14816,0,13,4,146
12168,0,13,4,353
22813,0,13,4,438
27919,0,13,4,291
28386,0,13,4,457
25237,0,13,4,420
28513,1,13,4,512
42009,0,13,4,491
26344,0,13,4,318
27283,1,13,4,364
29917,1,13,4,432
23326,0,13,4,393
32441,0,13,4,429
18116,0,13,4,330
18396,0,13,4,279
33991,0,13,4,372
35905,0,13,4,334
14065,0,13,4,317
25976,1,13,4,341
27918,7,13,4,524
13205,0,13,4,323
20450,0,13,4,353
20359,2,13,4,286
43483,0,13,4,286
20664,0,13,4,425
28856,0,13,4,269
36975,0,13,4,420
20899,0,13,4,272
23904,0,13,4,373
17587,0,13,4,280
15580,0,13,4,249
71045,0,13,4,502
43534,0,13,4,233
40757,0,13,4,377
23220,0,13,4,316
32153,1,13,4,381
19874,0,13,4,444
39896,0,13,4,245
13877,1,13,4,354
29974,0,13,4,476
26950,0,13,4,436
30281,0,13,4,341
43855,0,13,4,362
53839,3,13,4,316
33506,1,13,4,282
19935,1,13,4,343
24829,0,13,4,315
35101,1,13,4,318
25484,0,13,4,336
21027,1,13,4,300
28718,0,13,4,358
23627,7,13,4,420
56295,1,13,4,375
35426,1,13,4,366
26957,1,13,4,338
35424,0,13,4,349
29300,0,13,4,253
41640,0,13,4,267
22247,0,13,4,448
37059,0,13,4,443
30987,0,13,4,425
33054,0,13,4,318
40004,0,13,4,553
25683,0,13,4,263
31714,0,13,4,427
29026,0,13,4,291
28047,0,13,4,309
28233,0,13,4,339
25518,0,13,4,363
22666,0,13,4,203
28352,0,13,4,331
24284,0,13,4,306
19803,0,13,4,361
20703,1,13,4,310
29637,3,13,4,379
23526,0,13,4,250
27828,0,13,4,365
30066,0,13,4,259
29788,1,13,4,321
36421,2,13,4,347
24026,0,13,4,288
40285,0,13,4,386
24437,0,13,4,472
40144,0,13,4,252
33740,1,13,4,360
22623,0,13,4,182
13659,2,13,4,411
34909,0,13,4,440
35673,1,13,4,222
46199,0,13,4,368
20525,0,13,4,468
29233,0,13,4,300
25017,0,13,4,327
42047,9,13,4,558
26562,0,13,4,394
20989,0,13,4,268
30169,0,13,4,329
25337,0,13,4,234
31064,0,13,4,371
16071,0,13,4,294
24808,0,13,4,210
9994,0,13,4,256
39335,0,13,4,486
45689,1,13,4,276
31844,0,13,4,406
27150,0,13,4,237
38455,0,13,4,382
40248,4,13,4,365
91009,0,13,4,495
25873,0,13,4,407
38035,5,13,4,392
42727,0,13,4,325
47344,0,13,4,376
28149,0,13,4,373
14907,1,13,4,316
19234,0,13,4,457
39428,1,13,4,342
33674,0,13,4,403
54490,5,13,4,379
26044,6,13,4,378
42800,0,13,4,381
29417,1,13,4,322
27372,1,13,4,320
18942,1,13,4,256
33277,1,13,4,314
21947,0,13,4,309
28967,3,13,4,307
38346,0,13,4,299
35144,0,13,4,342
30053,0,13,4,368
55998,0,13,4,501
22061,0,13,4,314
26272,2,13,4,363
23125,0,13,4,396
38457,0,13,4,305
20496,0,13,4,509
21501,1,13,4,370
13750,6,13,4,284
36626,0,13,4,316
23375,0,13,4,301
29962,4,13,4,390
35582,0,13,4,276
37901,0,13,4,372
24254,0,13,4,237
31775,0,13,4,379
20649,0,13,4,389
34985,0,13,4,337
17541,1,13,4,322
29354,0,13,4,310
39636,2,13,4,302
23997,1,13,4,390
19321,0,13,4,327
25795,1,13,4,308
38141,0,13,4,283
34206,0,13,4,504
45935,1,13,4,462
33904,3,13,4,388
19856,0,13,4,356
30564,0,13,4,324
25204,1,13,4,370
20462,9,13,4,375
15950,1,13,4,260
39310,0,13,4,394
21712,1,13,4,308
20562,0,13,4,322
22559,0,13,4,450
29979,0,13,4,403
29030,0,13,4,189
33988,0,13,4,448
33747,0,13,4,360
25692,0,13,4,119
37309,1,13,4,325
33920,0,13,4,373
26590,0,13,4,430
26154,0,13,4,342
20595,0,13,4,471
47140,2,13,4,251
13929,0,13,4,314
15962,3,13,4,385
22557,0,13,4,247
22581,1,13,4,348
31594,1,13,4,200
25247,1,13,4,404
30584,0,13,4,356
48434,0,13,4,347
23450,0,13,4,349
16440,0,13,4,258
28725,0,13,4,293
26284,0,13,4,423
35540,0,13,4,325
23164,0,13,4,284
19346,0,13,4,287
35118,0,13,4,224
23724,0,13,4,317
27066,0,13,4,232
25666,0,13,4,432
26684,0,13,4,475
31075,0,13,4,456
35344,0,13,4,350
34908,0,13,4,309
24784,2,13,4,308
23162,1,13,4,396
24166,6,13,4,338
42348,0,13,4,327
33511,4,13,4,301
14414,0,13,4,413
48200,0,13,4,322
26284,0,13,4,351
22611,2,13,4,369
27790,0,13,4,249
34526,0,13,4,265
43141,0,13,4,278
27185,0,13,4,295
33772,2,13,4,344
59642,0,13,4,298
29110,0,13,4,307
27802,1,13,4,277
20959,0,13,4,403
14794,0,13,4,357
32034,0,13,4,371
38491,0,13,4,368
43715,0,13,4,336
25272,0,13,4,405
25802,0,13,4,256
25053,0,13,4,359
21857,2,13,4,435
18197,0,13,4,530
52633,2,13,4,209
34736,0,13,4,387
34077,0,13,4,264
42672,2,13,4,545
21182,0,13,4,393
55716,0,13,4,316
20773,2,13,4,357
40617,0,13,4,225
26932,0,13,4,243
28688,0,13,4,396
35736,0,13,4,493
21670,0,13,4,504
29837,0,13,4,519
23990,0,13,4,449
39386,1,13,4,249
24129,2,13,4,350
29090,0,13,4,250
30314,0,13,4,407
35361,0,13,4,348
29866,0,13,4,292
27654,1,13,4,259
46706,0,13,4,377
16695,0,13,4,382
21924,0,13,4,270
41863,0,13,4,351
31266,0,13,4,460
39877,1,13,4,397
18097,0,13,4,298
24639,4,13,4,408
32851,0,13,4,264
37935,0,13,4,407
22026,0,13,4,312
28584,4,13,4,390
16291,0,13,4,360
17156,1,13,4,244
34846,0,13,4,392
22373,0,13,4,413
22494,0,13,4,387
31698,0,13,4,411
29284,0,13,4,280
41974,0,13,4,226
18178,0,13,4,310
19798,4,13,4,242
33467,0,13,4,312
24367,3,13,4,363
31912,0,13,4,331
27716,0,13,4,527
28741,0,13,4,496
53244,0,13,4,404
43171,0,13,4,301
32708,0,13,4,297
38785,0,13,4,360
30317,2,13,4,442
19353,0,13,4,304
22592,0,13,4,404
23762,0,13,4,218
31213,0,13,4,310
14873,0,13,4,290
20222,0,13,4,355
16102,1,13,4,288
39692,0,13,4,359
35769,0,13,4,459
19519,0,13,4,422
24045,0,13,4,422
23089,0,13,4,275
49637,0,13,4,369
19624,0,13,4,367
35092,0,13,4,353
24270,0,13,4,383
33104,2,13,4,325
27352,0,13,4,412
33560,0,13,4,338
34450,0,13,4,341
20250,0,13,4,467
55729,2,13,4,332
30741,0,13,4,320
39850,0,13,4,361
34270,0,13,4,428
32177,0,13,4,361
26244,0,13,4,432
25907,0,13,4,383
22381,2,13,4,360
38070,0,13,4,349
21654,0,13,4,288
43840,0,13,4,339
26491,0,13,4,371
40685,0,13,4,410
43503,0,13,4,234
19807,0,13,4,468
25488,0,13,4,432
27857,2,13,4,150
34221,0,13,4,341
24795,0,13,4,258
22824,7,13,4,379
23592,0,13,4,358
24003,0,13,4,243
21226,0,13,4,336
16400,0,13,4,307
12964,0,13,4,284
39885,1,13,4,428
21011,1,13,4,465
23476,0,13,4,425
16066,2,13,4,439
47692,1,13,4,418
21583,1,13,4,321
27868,0,13,4,354
16807,0,13,4,398
25336,0,13,4,356
37808,0,13,4,398
14041,2,13,4,443
18095,2,13,4,303
29393,0,13,4,327
18104,2,13,4,443
26581,0,13,4,403
44644,0,13,4,426
23055,0,13,4,473
38229,0,13,4,376
40833,0,13,4,340
36613,0,13,4,400
14650,0,13,4,319
35247,1,13,4,328
19177,0,13,4,386
26889,0,13,4,334
44058,0,13,4,324
33909,2,13,4,495
36093,0,13,4,453
23402,0,13,4,369
20863,0,13,4,361
29841,0,13,4,334
14847,1,13,4,367
33225,4,13,4,301
25611,0,13,4,356
26436,0,13,4,349
24088,0,13,4,252
42051,0,13,4,418
25538,0,13,4,306
22366,4,13,4,334
21674,1,13,4,361
22606,0,13,4,343
22517,0,13,4,428
37415,0,13,4,381
36261,2,13,4,527
17502,0,13,4,263
20658,0,13,4,194
52247,0,13,4,436
35192,1,13,4,257
61898,0,13,4,263
24119,0,13,4,328
27467,0,13,4,465
61242,0,13,4,272
31015,0,13,4,269
24023,0,13,4,383
27493,0,13,4,396
29015,1,13,4,294
25566,3,13,4,488
18271,0,13,4,418
31619,1,13,4,329
33788,0,13,4,393
53189,0,13,4,341
25439,1,13,4,342
15844,0,13,4,409
22964,0,13,4,362
39306,0,13,4,359
30682,0,13,4,270
24345,5,13,4,321
25614,1,13,4,307
23911,0,13,4,350
18532,0,13,4,384
33493,0,13,4,166
54350,0,13,4,337
36459,0,13,4,268
28231,0,13,4,416
34272,0,13,4,339
24379,0,13,4,362
33712,0,13,4,323
26833,0,13,4,252
22794,2,13,4,435
40969,0,13,4,314
40222,0,13,4,250
36086,0,13,4,395
23386,0,13,4,445
23045,0,13,4,388
36991,1,13,4,350
34177,0,13,4,287
17344,4,13,4,292
30718,0,13,4,341
23803,0,13,4,333
54370,1,13,4,402
25774,2,13,4,365
17870,0,13,4,483
41654,1,13,4,311
30447,2,13,4,423
20451,0,13,4,363
33334,0,13,4,330
39834,0,13,4,234
30610,1,13,4,343
15474,0,13,4,362
13942,0,13,4,296
25746,1,13,4,310
28391,1,13,4,411
30467,6,13,4,441
33563,0,13,4,462
30531,1,13,4,327
24964,0,13,4,367
27937,0,13,4,314
18507,1,13,4,407
46514,0,13,4,268
20607,0,13,4,301
20265,0,13,4,437
34252,0,13,4,426
33227,3,13,4,345
25297,0,13,4,385
17671,2,14,4,331
38327,0,14,4,395
28144,0,14,4,417
27421,0,14,4,376
40432,2,14,4,465
26811,0,14,4,358
23279,0,14,4,417
25728,0,14,4,403
21382,0,14,4,295
25703,0,14,4,417
22850,0,14,4,421
27073,1,14,4,383
48876,1,14,4,328
23307,4,14,4,312
27802,0,14,4,302
30069,0,14,4,377
32206,0,14,4,478
39101,0,14,4,362
31199,0,14,4,331
30217,0,14,4,248
29414,0,14,4,414
33681,0,14,4,252
32873,0,14,4,272
33630,0,14,4,367
27762,0,14,4,481
25670,0,14,4,242
35236,1,14,4,338
17775,0,14,4,331
28444,0,14,4,280
30264,0,14,4,313
31817,0,14,4,434
54560,1,14,4,269
24540,1,14,4,264
27063,0,14,4,352
41610,1,14,4,425
31463,0,14,4,362
13108,0,14,4,315
51572,0,14,4,314
34397,0,14,4,279
26247,1,14,4,298
20727,0,14,4,455
30228,2,14,4,400
42614,0,14,4,436
29727,0,14,4,426
24761,0,14,4,434
18781,0,14,4,322
23649,0,14,4,462
26674,1,14,4,196
26702,6,14,4,261
29710,0,14,4,288
18426,0,14,4,422
25438,0,14,4,425
23825,0,14,4,496
37912,0,14,4,325
49613,0,14,4,359
30848,3,14,4,372
32921,0,14,4,342
22169,0,14,4,353
15939,4,14,4,340
20080,1,14,4,467
49869,0,14,4,418
41424,0,14,4,292
35871,2,14,4,331
28531,2,14,4,268
21868,0,14,4,410
39299,1,14,4,356
29749,1,14,4,329
22080,0,14,4,419
31868,1,14,4,415
20792,5,14,4,444
23961,4,14,4,272
29525,1,14,4,374
20366,1,14,4,405
23762,0,14,4,391
28244,0,14,4,226
15566,0,14,4,305
24738,0,14,4,279
35041,0,14,4,378
33487,0,14,4,321
38953,0,14,4,309
39739,1,14,4,439
44084,1,14,4,294
30766,7,14,4,361
26526,0,14,4,276
28661,0,14,4,236
36989,0,14,4,415
76564,0,14,4,374
18944,0,14,4,230
24407,0,14,4,369
28632,0,14,4,291
24977,0,14,4,433
41185,0,14,4,335
78297,0,14,4,420
14112,0,14,4,438
24779,0,14,4,319
46573,0,14,4,354
27749,0,14,4,248
32059,0,14,4,422
14779,1,14,4,467
31823,0,14,4,394
18617,0,14,4,419
31625,5,14,4,381
21796,1,14,4,379
23784,0,14,4,394
14802,0,14,4,397
27899,0,14,4,473
47417,0,14,4,424
18357,1,14,4,293
28324,0,14,4,247
15958,1,14,4,466
17007,0,14,4,437
33840,0,14,4,306
22545,0,14,4,385
18717,0,14,4,311
31124,0,14,4,351
30229,1,14,4,285
21969,1,14,4,417
22328,0,14,4,290
26442,0,14,4,322
23022,0,14,4,385
21336,1,14,4,397
34010,0,14,4,240
27277,0,14,4,173
22127,0,14,4,347
29508,0,14,4,446
24717,0,14,4,297
31959,0,14,4,363
36341,0,14,4,383
22597,0,14,4,402
18539,0,14,4,424
21514,2,14,4,220
26272,0,14,4,384
40285,0,14,4,442
36735,0,14,4,405
26552,0,14,4,397
44587,1,14,4,373
35077,1,14,4,288
59674,0,14,4,340
34210,0,14,4,271
19178,0,14,4,398
30759,0,14,4,270
27730,0,14,4,266
39105,0,14,4,372
22986,0,14,4,352
23207,0,14,4,359
27842,0,14,4,270
23963,0,14,4,413
28732,1,14,4,229
24184,1,14,4,211
19141,0,14,4,231
26255,0,14,4,323
34215,0,14,4,260
21773,1,14,4,371
16624,1,14,4,433
36598,0,14,4,389
46391,2,14,4,271
19865,2,14,4,354
28835,0,14,4,403
16606,0,14,4,342
43198,1,14,4,350
28920,0,14,4,265
25466,0,14,4,354
33838,0,14,4,404
26256,1,14,4,272
22527,0,14,4,389
26393,0,14,4,399
21060,0,14,4,256
42978,0,14,4,344
22067,0,14,4,173
27829,0,14,4,385
37095,0,14,4,367
63877,0,14,4,417
34289,3,14,4,234
34909,0,14,4,463
17438,2,14,4,412
31699,0,14,4,294
17893,0,14,4,361
28368,1,14,4,369
29998,0,14,4,338
33160,0,14,4,348
26550,0,14,4,343
27948,2,14,4,358
47447,0,14,4,299
24798,0,14,4,373
48436,0,14,4,331
23228,0,14,4,379
32073,0,14,4,353
35279,0,14,4,279
26158,2,14,4,370
55241,0,14,4,341
58830,0,14,4,406
42598,0,14,4,365
32144,5,14,4,334
21573,0,14,4,512
11643,0,14,4,308
31320,0,14,4,358
19146,2,14,4,389
32745,0,14,4,357
32352,1,14,4,409
25014,0,14,4,404
38660,1,14,4,396
14540,0,14,4,413
22011,0,14,4,255
25993,0,14,4,478
26435,0,14,4,376
24219,0,14,4,443
42195,0,14,4,422
36243,0,14,4,463
33503,0,14,4,300
19873,0,14,4,316
22030,0,14,4,435
31146,0,14,4,294
28814,1,14,4,321
28889,1,14,4,482
36195,0,14,4,334
14726,0,14,4,380
22596,0,14,4,296
28714,1,14,4,256
19041,1,14,4,328
23952,0,14,4,387
42404,0,14,4,403
48345,0,14,4,398
60626,2,14,4,418
35836,0,14,4,465
47258,0,14,4,326
19976,1,14,4,360
30911,0,14,4,292
25139,0,14,4,367
47778,0,14,4,306
53806,0,14,4,457
43882,1,14,4,335
39295,0,14,4,397
24984,0,14,4,301
27105,1,14,4,399
22714,0,14,4,403
46301,0,14,4,422
62229,0,14,4,415
27098,0,14,4,285
19761,0,14,4,444
27073,0,14,4,366
23145,0,14,4,381
30894,0,14,4,397
21820,2,14,4,343
22293,0,14,4,376
21817,1,14,4,582
34499,0,14,4,343
33995,0,14,4,372
51797,0,14,4,343
20654,0,14,4,317
45134,3,14,4,419
22465,1,14,4,294
17716,0,14,4,361
36983,2,14,4,426
40895,0,14,4,447
45300,0,14,4,430
24856,1,14,4,335
44248,0,14,4,354
28585,0,14,4,294
20729,0,14,4,461
65894,0,14,4,396
21168,0,14,4,399
26545,0,14,4,336
24868,0,14,4,384
22048,0,14,4,448
23292,0,14,4,440
42574,0,14,4,380
36174,0,14,4,312
20887,1,14,4,346
20239,0,14,4,269
34803,0,14,4,374
29553,1,14,4,486
35791,0,14,4,287
33846,3,14,4,397
30965,0,14,4,404
23318,0,14,4,365
25844,1,14,4,360
33032,0,14,4,324
33618,0,14,4,362
21121,0,14,4,409
43945,0,14,4,411
32408,0,14,4,353
81127,1,14,4,414
33526,0,14,4,401
40500,1,14,4,200
31018,0,14,4,449
31814,0,14,4,275
17998,0,14,4,360
31340,0,14,4,414
38333,0,14,4,378
28955,0,14,4,391
17398,1,14,4,378
21256,0,14,4,359
36161,0,14,4,374
19097,0,14,4,437
45649,0,14,4,363
54467,0,14,4,280
35720,0,14,4,441
22243,0,14,4,457
17214,0,14,4,357
27878,1,14,4,559
17107,2,14,4,385
25788,0,14,4,335
21179,2,14,4,368
32027,4,14,4,233
40790,2,14,4,321
27686,1,14,4,370
17551,0,14,4,412
15728,0,14,4,430
52442,0,14,4,348
30231,0,14,4,189
30214,5,14,4,327
47225,1,14,4,419
30603,1,14,4,163
37875,0,14,4,243
18475,0,14,4,327
27361,1,14,4,450
32438,4,14,4,322
64658,0,14,4,252
28636,0,14,4,432
24854,0,14,4,280
39100,0,14,4,272
37893,0,14,4,401
33490,0,14,4,390
26498,0,14,4,381
31154,9,14,4,333
44585,0,14,4,305
28125,0,14,4,344
31821,0,14,4,243
33756,9,14,4,232
14769,1,14,4,312
34882,1,14,4,387
22294,0,14,4,395
39920,2,14,4,361
24336,1,14,4,354
45653,1,14,4,413
47179,1,14,4,249
37471,0,14,4,345
22561,1,14,4,470
20628,0,14,4,374
31777,2,14,4,404
36400,0,14,4,406
26750,2,14,4,260
53205,2,14,4,270
33664,0,14,4,323
31007,0,14,4,369
36225,0,14,4,385
37980,0,14,4,251
19751,0,14,4,231
30759,0,14,4,356
50540,1,14,4,239
39813,0,14,4,369
29716,1,14,4,346
20912,0,14,4,364
25243,0,14,4,451
35846,1,14,4,283
28933,4,14,4,451
23367,7,14,4,358
14954,0,14,4,345
30614,0,14,4,370
23987,0,14,4,411
25895,0,14,4,351
34788,1,14,4,372
21440,0,14,4,406
17857,1,14,4,290
22809,0,14,4,311
17227,0,14,4,262
29588,4,14,4,359
30783,1,14,4,337
30498,1,14,4,379
39911,0,14,4,506
24949,0,14,4,371
32579,0,14,4,356
34793,0,14,4,353
34740,2,14,4,292
36697,0,14,4,345
19077,0,14,4,474
26357,0,14,4,324
18577,0,14,4,416
33168,0,14,4,397
24875,0,14,4,515
44109,1,14,4,310
28113,0,14,4,463
40168,0,14,4,358
27252,0,14,4,413
20699,0,14,4,402
36541,0,14,4,254
31695,0,14,4,347
35968,0,14,4,387
29006,0,14,4,315
39799,0,14,4,232
40309,6,14,4,413
35096,0,14,4,214
20657,0,14,4,414
38183,0,14,4,489
59368,1,14,4,302
29982,4,14,4,367
25235,0,14,4,385
36318,1,14,4,265
24905,2,14,4,353
46613,0,14,4,386
24342,1,14,4,273
22933,0,14,4,193
25116,0,14,4,326
21923,1,14,4,363
34808,0,14,4,367
36833,0,14,4,331
30494,0,14,4,350
30712,0,14,4,334
25181,0,14,4,423
30658,0,14,4,329
23246,0,14,4,219
37010,0,14,4,408
35114,0,14,4,313
49201,0,14,4,440
27874,1,14,4,286
32386,4,14,4,376
25447,1,14,4,338
28456,0,14,4,306
17651,0,14,4,360
30287,1,14,4,362
29145,0,14,4,345
24747,1,14,4,283
23821,0,14,4,350
32589,0,14,4,317
34415,0,14,4,370
42213,0,14,4,360
23328,3,14,4,409
34680,0,14,4,315
39175,0,14,4,437
44459,0,14,4,295
22233,0,14,4,378
36572,0,14,4,319
12954,0,14,4,385
16902,0,14,4,310
49471,2,14,4,349
36882,0,14,4,455
41594,0,14,4,469
32471,0,14,4,235
14003,0,14,4,147
40758,0,14,4,287
32949,0,14,4,373
16937,0,14,4,348
42100,1,14,4,392
41275,2,14,4,301
42090,0,14,4,413
75440,0,14,4,329
23421,2,14,4,401
24814,0,14,4,389
37711,1,14,4,417
37594,1,14,4,192
29717,0,14,4,286
17964,0,14,4,456
19571,0,14,4,278
24457,0,14,4,345
39242,0,14,4,506
35461,0,14,4,386
36446,0,14,4,518
50687,0,14,4,164
25664,0,14,4,300
24494,1,14,4,413
22061,0,14,4,410
24774,0,14,4,267
25427,1,14,4,342
18197,0,14,4,322
22859,0,14,4,533
20705,1,14,4,320
17482,0,14,4,399
39644,0,14,4,244
43537,1,14,4,230
27014,0,14,4,332
37341,2,14,4,322
27957,0,14,4,252
32457,0,14,4,359
25726,1,14,4,327
20200,0,14,4,299
25079,0,14,4,453
39931,0,14,4,375
27344,0,14,4,447
49024,0,14,4,312
37478,7,14,4,292
41657,0,14,4,318
33701,0,14,4,314
26292,0,14,4,352
33412,1,14,4,475
34099,1,14,4,282
22573,0,14,4,416
33777,0,14,4,342
25229,0,14,4,339
17663,0,14,4,329
25945,0,14,4,403
11519,0,14,4,464
27436,0,14,4,272
21028,0,14,4,341
23263,1,14,4,303
34278,0,14,4,355
21324,0,14,4,311
32029,3,14,4,408
24738,1,14,4,361
41124,0,14,4,263
21988,0,14,4,336
25950,0,14,4,313
23351,2,14,4,332
35189,0,14,4,199
31894,0,14,4,441
27482,0,14,4,241
28409,0,14,4,256
22528,0,14,4,365
32748,0,14,4,338
31029,0,14,4,292
18834,0,14,4,255
43852,0,14,4,268
19958,0,14,4,416
16256,0,14,4,535
21331,2,14,4,367
27769,0,14,4,342
41062,0,14,4,388
29950,3,14,4,295
22105,0,14,4,582
62616,0,14,4,367
26287,0,14,4,276
19242,0,14,4,413
36058,0,14,4,315
21919,0,14,4,352
34626,0,14,4,326
17541,0,14,4,370
16229,0,14,4,416
33479,1,14,4,463
29776,0,14,4,334
23070,0,14,4,433
39518,0,14,4,345
32721,0,14,4,212
24741,0,14,4,294
21325,0,14,4,218
20858,0,14,4,237
19319,0,14,4,313
37632,0,14,4,362
23625,0,14,4,276
27491,0,14,4,505
28067,0,14,4,394
28738,0,14,4,284
38788,0,14,4,384
21770,2,14,4,415
26940,0,14,4,296
31699,0,14,4,405
35398,6,14,4,291
42486,0,14,4,294
27480,0,14,4,383
35298,0,14,4,348
21104,0,14,4,470
38041,1,14,4,451
24071,1,14,4,406
40048,0,14,4,303
36023,0,14,4,417
16741,0,14,4,359
40139,0,14,4,334
47159,0,14,4,349
26604,0,14,4,391
33172,0,14,4,267
34982,0,14,4,383
33288,1,14,4,393
17663,0,14,4,257
17950,0,14,4,301
25185,1,14,4,399
14034,0,14,4,371
24392,0,14,4,317
20901,0,14,4,409
34953,0,14,4,356
32468,0,14,4,408
43777,0,14,4,267
32496,1,14,4,351
21247,1,14,4,451
27255,2,14,4,460
24656,0,14,4,346
34314,0,14,4,369
32407,1,14,4,398
25293,0,14,4,319
17923,0,14,4,171
31205,1,14,4,348
36921,0,14,4,325
25754,0,14,4,316
30377,0,14,4,320
21616,0,14,4,265
28647,3,14,4,394
32323,1,14,4,411
27340,0,14,4,334
13841,2,14,4,372
36331,1,14,4,409
29868,2,14,4,534
50842,0,14,4,382
17894,0,14,4,380
31308,0,14,4,250
17150,0,14,4,360
43709,0,14,4,294
30248,0,14,4,458
17625,0,14,4,302
49150,0,14,4,270
35689,0,14,4,431
30831,1,14,4,384
47041,1,14,4,319
47735,0,14,4,441
26664,0,14,4,149
33905,0,14,4,295
32069,0,14,4,317
45682,0,14,4,465
25632,0,14,4,407
22182,0,14,4,342
33732,1,14,4,254
23732,0,14,4,258
15096,0,14,4,355
41119,0,14,4,290
40105,1,14,4,254
28589,0,14,4,382
15902,0,14,4,380
39581,0,14,4,408
51363,0,14,4,379
33256,1,14,4,345
24630,0,14,4,357
18026,1,14,4,402
26260,0,14,4,433
20126,0,14,4,426
34788,0,14,4,347
36587,0,14,4,356
25832,0,14,4,277
29689,1,14,4,332
21148,0,14,4,388
23724,0,14,4,388
23201,0,14,4,441
22196,0,14,4,275
40074,0,14,4,343
39656,0,14,4,279
56067,0,14,4,279
50922,1,14,4,477
26175,0,14,4,433
24716,1,14,4,430
29827,0,14,4,388
26189,0,14,4,218
17875,0,14,4,488
34804,0,14,4,403
24535,0,14,4,326
23505,3,14,4,320
22913,0,14,4,365
35005,0,14,4,260
16957,0,14,4,339
13456,1,14,4,288
45380,0,14,4,367
21215,0,14,4,419
25892,1,14,4,270
22241,0,14,4,364
41361,2,14,4,353
22438,0,14,4,480
17307,0,14,4,295
31253,0,14,4,329
41948,1,14,4,273
38824,0,14,4,367
32387,0,14,4,347
14984,0,14,4,404
65815,0,14,4,356
40435,0,14,4,256
37063,0,14,4,422
22458,2,14,4,401
35641,0,14,4,335
20185,0,14,4,294
36245,1,14,4,309
28547,0,14,4,237
31533,0,14,4,311
36840,2,14,4,409
21767,0,14,4,334
27720,1,14,4,403
33769,0,14,4,429
33170,0,14,4,297
23507,1,14,4,318
15916,0,14,4,314
41381,0,14,4,327
26948,0,14,4,360
37772,0,14,4,366
23009,0,14,4,526
33249,0,14,4,380
32429,1,14,4,258
46633,0,14,4,376
24414,0,14,4,381
30707,0,14,4,421
21818,1,14,4,435
23794,0,14,4,466
31375,0,14,4,344
33727,0,14,4,175
34058,2,14,4,316
23731,2,14,4,229
33268,1,14,4,230
28243,0,14,4,314
43130,1,14,4,326
33276,0,14,4,274
32767,0,14,4,649
37481,0,14,4,398
27526,0,14,4,341
14837,0,14,4,347
31439,0,14,4,238
18697,0,14,4,236
20259,0,14,4,347
36154,0,14,4,314
26295,0,14,4,286
39668,0,14,4,349
37850,0,14,4,203
30250,0,14,4,373
46772,0,14,4,317
19601,2,14,4,541
28330,0,14,4,338
24696,0,14,4,407
44316,0,14,4,387
14773,0,14,4,308
26050,0,14,4,388
21382,1,14,4,309
39790,1,14,4,384
37274,0,14,4,461
34901,0,14,4,341
23246,0,14,4,239
19894,0,14,4,449
36813,0,14,4,325
27427,0,14,4,381
28738,0,14,4,208
35339,1,14,4,347
52865,0,14,4,326
24568,0,14,4,400
49051,0,14,4,358
24621,0,14,4,314
28151,0,14,4,363
25282,0,14,4,351
20422,0,14,4,367
18064,0,14,4,376
30287,0,14,4,301
31339,0,14,4,143
30431,0,14,4,383
25114,0,14,4,487
21970,0,14,4,280
23111,0,14,4,431
45895,0,14,4,311
37945,4,14,4,319
25447,0,14,4,266
21095,1,14,4,344
25498,0,14,4,281
37841,1,14,4,459
33736,1,14,4,322
23976,0,14,4,337
31983,1,14,4,294
37639,0,14,4,365
19170,1,14,4,222
14713,0,14,4,363
24339,0,14,4,389
35204,0,14,4,300
69112,0,14,4,318
27431,0,14,4,445
29531,0,14,4,351
40404,4,14,4,391
40096,0,14,4,315
38641,0,14,4,317
26839,0,14,4,312
23662,0,14,4,341
27945,0,14,4,363
38671,1,14,4,438
13554,0,14,4,337
25086,1,14,4,348
29652,2,14,4,471
13212,0,14,4,305
24444,1,14,4,209
51258,0,14,4,322
26653,0,14,4,461
32008,0,14,4,341
27616,0,14,4,292
43085,0,14,4,455
34211,0,14,4,353
25999,0,14,4,278
25174,0,14,4,350
28991,2,14,4,329
38232,0,14,4,345
25147,0,14,4,432
19980,0,14,4,433
36379,1,14,4,325
28518,0,14,4,355
20237,0,14,4,404
17029,0,14,4,375
47798,0,14,4,328
29962,0,14,4,333
24821,0,14,4,404
28295,0,14,4,238
37854,0,14,4,412
13280,0,14,4,293
50453,0,14,4,348
32976,0,14,4,395
22576,1,14,4,339
20278,0,14,4,477
36673,0,14,4,341
14062,0,14,4,303
47860,0,14,4,374
42306,2,14,4,406
24066,0,14,4,551
33485,0,14,4,312
23890,0,14,4,387
14540,4,14,4,313
17548,0,14,4,185
25740,0,14,4,339
33925,2,14,4,353
23321,0,14,4,291
29450,1,14,4,347
24684,0,14,4,442
31970,0,14,4,324
