id,date,user,pc,file_tree,activity
{B5N7-D6EJ31XJ-6575BVBG},01/04/2010 10:58:56,EZB3892,PC-8030,R:\;R:\296rP29;R:\74Lr3f2;R:\88Jz523;R:\937kFq8;R:\EZB3892,Connect
{Q9H7-Q8CQ06XY-9224GVJT},01/04/2010 10:59:11,YKW3832,PC-2158,R:\;R:\74Fv753;R:\94ZH5l2;R:\YKW3832,Connect
{S4W8-R7NG80NL-3483VSHB},01/04/2010 10:59:34,OSC1925,PC-7224,R:\;R:\35X4s45;R:\42wB8x2;R:\883kP39;R:\OSC1925,Connect
{M1M6-R3HB21PY-9259JHGB},01/04/2010 10:59:54,DOT1898,PC-9700,,Disconnect
{O5J3-U2HV97KY-1205EPNW},01/04/2010 11:00:17,GAF2480,PC-7235,,Disconnect
{N1L6-O1HR11QT-8911RZKP},01/04/2010 11:00:26,IIW0399,PC-5045,R:\;R:\19YJ683;R:\893xt29;R:\922dH59;R:\IIW0399,Connect
{B9G5-A0BV06PF-2115POMJ},01/04/2010 11:00:35,TLK0003,PC-7021,R:\;R:\13sV913;R:\TLK0003,Connect
{B6W6-Y5EV27MU-2600FDGA},01/04/2010 11:00:35,TNR0319,PC-2130,,Disconnect
{I7H1-Q0RT77KZ-7681CEFD},01/04/2010 11:00:36,GMM0224,PC-4531,R:\;R:\19ryxx0;R:\34PW7j2;R:\76g9KN4;R:\82mM1T2;R:\GMM0224,Connect
{C0M4-E0MV07DP-4418QNAZ},01/04/2010 11:01:01,JEM0546,PC-0308,,Disconnect
{R0B0-Z3YR97SC-5670QIDV},01/04/2010 11:01:05,HQF1912,PC-4388,R:\;R:\23qm4F2;R:\HQF1912,Connect
{N7O7-D9VO54LB-8859GNMW},01/04/2010 11:01:06,EJL1075,PC-0520,,Disconnect
{P2P0-Q9IQ14GD-0319LVTU},01/04/2010 11:01:06,VJB1928,PC-7171,R:\;R:\152zlk8;R:\53fm8t2;R:\VJB1928,Connect
{Y1L5-B3ZM15KD-7218BBER},01/04/2010 11:01:26,JSM3931,PC-8211,R:\;R:\11TR193;R:\19SYJ61;R:\493td99;R:\JSM3931,Connect
{T9R4-K8TK86QE-8020MIAM},01/04/2010 11:01:48,IIW0399,PC-5045,,Disconnect
{A9K5-O6QP38PE-8877ZWVZ},01/04/2010 11:01:48,RRS2359,PC-3898,,Disconnect
{Y6R2-L0KQ22WI-9672ZFLF},01/04/2010 11:02:03,JSN0214,PC-0472,,Disconnect
{F9V6-N2UC34ED-4511VCSH},01/04/2010 11:02:19,FNM2124,PC-3075,,Disconnect
{P0N7-P6BV81BQ-1290ODUY},01/04/2010 11:02:36,TBL2581,PC-7109,,Disconnect
{I7S4-H7HK94WI-3315PSXQ},01/04/2010 11:02:45,ABD3426,PC-8657,,Disconnect
{I2L4-A4KI98DO-5397SLWX},01/04/2010 11:02:46,JCS2391,PC-0419,R:\;R:\494vJ19;R:\51pFR21;R:\JCS2391,Connect
{G5R8-K9SP61JM-0584JIEA},01/04/2010 11:03:04,LPC2011,PC-0281,R:\;R:\12WLJ41;R:\26FFTs0;R:\62TtB81;R:\LPC2011,Connect
{W6S0-M2DT52IU-7937RUXE},01/04/2010 11:03:05,DKD2409,PC-2397,,Disconnect
{M0D5-U9PB23RV-5929NMDM},01/04/2010 11:03:06,BAB1619,PC-4282,R:\;R:\BAB1619,Connect
{G5H2-E7OK86FC-1140VFQF},01/04/2010 11:03:14,DJF2329,PC-1192,,Disconnect
{S7A0-M3QT42EL-9557YOKX},01/04/2010 11:03:24,BKF0427,PC-1084,,Disconnect
{T3Z0-Y6BU21RO-7305DLZO},01/04/2010 11:03:42,MPS2849,PC-3655,R:\;R:\MPS2849,Connect
{Z5Z1-F1XQ11TD-9216NFFQ},01/04/2010 11:04:00,EYD2871,PC-9862,,Disconnect
{G2W5-T4OP32RO-7102XAQE},01/04/2010 11:04:12,CNE2161,PC-9649,,Disconnect
{W8O8-F9VJ30KG-1856CWWL},01/04/2010 11:04:18,YDM1720,PC-1224,,Disconnect
{B9K1-A8ND47BA-5095QUWV},01/04/2010 11:04:22,ABD3426,PC-8657,R:\;R:\ABD3426,Connect
{O5L4-V2CQ10BU-8272VFRU},01/04/2010 11:04:35,SKS0339,PC-3290,R:\;R:\121Fp49;R:\SKS0339,Connect
{Z3F9-V0VA81PR-8596FJES},01/04/2010 11:04:38,EJL1075,PC-0520,R:\;R:\57h5l75;R:\EJL1075,Connect
{K3Q1-C2NW83YP-6907GGFS},01/04/2010 11:04:58,CLR2407,PC-2704,R:\;R:\12Bf2v2;R:\39KkVd0;R:\44m3yx4;R:\83p4727;R:\CLR2407,Connect
{A1Y6-N5YV29RC-2591BJEM},01/04/2010 11:05:02,DHG1830,PC-6845,R:\;R:\12sFs11;R:\74VjZn0;R:\79CN523;R:\881kkh8;R:\DHG1830,Connect
{K7A3-N9DA25WZ-2959DVYR},01/04/2010 11:05:16,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
{T6Y0-A9DH49ZI-7931UCIW},01/04/2010 11:05:28,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
{X7D4-M0JQ46LS-8501QSPH},01/04/2010 11:05:30,HKH0204,PC-0050,,Disconnect
{J4D3-E3ZP96ZC-6365NALC},01/04/2010 11:06:04,JKC2754,PC-3138,R:\;R:\12F6y65;R:\19d2QR4;R:\JKC2754,Connect
{O5W9-L0YG40VC-1327OXSH},01/04/2010 11:06:06,CBA1023,PC-1570,,Disconnect
{B2F2-R0BV64TT-4575XFPV},01/04/2010 11:06:12,AKD0272,PC-4599,R:\;R:\66yp4G2;R:\AKD0272,Connect
{S2A0-N2BQ56EJ-1987DGRB},01/04/2010 11:06:30,CTB3481,PC-8748,,Disconnect
{Y9O4-H4IF47NZ-2492ICUE},01/04/2010 11:06:34,LLT0291,PC-1250,,Disconnect
{Z1P6-H3ES85UL-7125QDNH},01/04/2010 11:06:47,RCG0105,PC-2399,R:\;R:\12zDwM0;R:\35Y3L35;R:\RCG0105,Connect
{E4Q1-C5PO61RB-0611JFDM},01/04/2010 11:06:49,GSA3815,PC-1992,,Disconnect
{R6H1-X0UD09WO-8187SDRO},01/04/2010 11:06:49,NEH3435,PC-2127,R:\;R:\23P1H55;R:\87kJ343;R:\NEH3435,Connect
{N4K2-T7TJ34VI-6265LRJV},01/04/2010 11:06:53,TCM2403,PC-2105,R:\;R:\25RS533;R:\75p6xk4;R:\98MymV0;R:\TCM2403,Connect
{M6W1-U9CV10XY-2497CZNR},01/04/2010 11:07:06,FAL1867,PC-3068,R:\;R:\27J5877;R:\78Q43P6;R:\FAL1867,Connect
{C6I5-Z6ZI22IS-3099JLTH},01/04/2010 11:07:06,MVS1908,PC-5518,,Disconnect
{C5G5-P0UL40SY-1482OMVX},01/04/2010 11:07:10,TFH0544,PC-4354,R:\;R:\27K5LJ4;R:\41g5B75;R:\82kLrX0;R:\97X1pj4;R:\TFH0544,Connect
{U6P5-A4DJ50ST-0289ADVD},01/04/2010 11:07:18,VKM2949,PC-4946,R:\;R:\13s2jg4;R:\167Jz99;R:\VKM2949,Connect
{R2V2-T9XO72UZ-6904LCXU},01/04/2010 11:07:25,JSM3931,PC-8211,,Disconnect
{O1V4-N7GY18NB-5153BBGU},01/04/2010 11:07:32,UKS1465,PC-2696,,Disconnect
{M4S0-A7ZK18HU-6922BZMJ},01/04/2010 11:07:33,AGL1301,PC-7902,R:\;R:\25YcB31;R:\AGL1301,Connect
{C4T6-U3UQ62XH-7241DRII},01/04/2010 11:07:38,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
{G2I2-J8MG79CY-8518NKXT},01/04/2010 11:07:41,FAL1867,PC-3068,,Disconnect
{X3P2-Y8YR27CI-1347QIPR},01/04/2010 11:08:06,JHK3122,PC-4288,R:\;R:\15jj1V2;R:\84dJw41;R:\85YZ6Y2;R:\JHK3122,Connect
{D6E6-N2BL38AE-9510XMYF},01/04/2010 11:08:12,TLK0003,PC-7021,,Disconnect
{M6D2-U3QP02YH-7576PCVC},01/04/2010 11:08:15,GMM0224,PC-4531,,Disconnect
{Q3T6-Z3ZV15QW-4780ZHNE},01/04/2010 11:08:15,JRR0769,PC-7787,,Disconnect
{W2A8-Z2TY55BK-5804JQXN},01/04/2010 11:08:16,CRM0139,PC-8757,R:\;R:\539rL59;R:\95TY643;R:\CRM0139,Connect
{N7J0-S5US70KV-1257CSLN},01/04/2010 11:08:34,RMD0792,PC-9512,R:\;R:\RMD0792,Connect
{X3F2-I4KG64PU-2759NNUE},01/04/2010 11:08:45,TFH0544,PC-4354,,Disconnect
{T3O1-O1JC03LX-5617XTJF},01/04/2010 11:09:10,CHM1561,PC-7046,,Disconnect
{I4U6-P9FQ65TA-0220GMFI},01/04/2010 11:09:13,AGL1301,PC-7902,,Disconnect
{R9W5-L7AT43HF-0529FDZS},01/04/2010 11:09:18,YKW3832,PC-2158,,Disconnect
{I6H1-W9BA64TL-7886GLSQ},01/04/2010 11:09:32,ACB0701,PC-9770,,Disconnect
{F6F9-K1HC30SR-3446IUGV},01/04/2010 11:09:34,CLR2407,PC-2704,,Disconnect
{Z9Y0-G9DH24RY-9930JXIN},01/04/2010 11:10:02,GRY1398,PC-3048,R:\;R:\488Rfb8;R:\628cy29;R:\GRY1398,Connect
{O4X2-G2PM18QC-9554DSJJ},01/04/2010 11:10:02,JEP1571,PC-7734,R:\;R:\35m3457;R:\71d2k65;R:\76zxB81;R:\JEP1571,Connect
{P8R8-F0XL34VI-4506NZPP},01/04/2010 11:10:03,ECS3353,PC-6657,R:\;R:\47gS713;R:\ECS3353,Connect
{A5U4-Q1RB29FJ-6204LYMN},01/04/2010 11:10:20,KDC0444,PC-6964,R:\;R:\27w9mY4;R:\36yJGQ0;R:\53c2tZ4;R:\73c1Qw4;R:\KDC0444,Connect
{S9H5-W1SM45HB-8824MGVV},01/04/2010 11:10:32,CRM0139,PC-8757,,Disconnect
{Y5L9-T9FS33UE-9864UKTV},01/04/2010 11:10:41,WRF3534,PC-7714,,Disconnect
{H6Z3-N0RH53IH-6724LHQG},01/04/2010 11:10:53,ABD3426,PC-8657,,Disconnect
{J2Q5-J8PH68ZS-0007XMVT},01/04/2010 11:11:01,CQS2883,PC-6220,,Disconnect
{U2B6-G0LS10QM-8512YRDO},01/04/2010 11:11:15,HIP0148,PC-3393,R:\;R:\246xRw8;R:\HIP0148,Connect
{K2R0-H4FU63JH-0107XRJD},01/04/2010 11:11:28,ABD3426,PC-8657,R:\;R:\ABD3426,Connect
{J6B6-X8MO13KH-3415QAHS},01/04/2010 11:11:32,LCP0344,PC-0780,R:\;R:\15C2pl4;R:\36LRBb0;R:\67yn773;R:\82v2ST4;R:\LCP0344,Connect
{Z5G8-V8SA30UQ-9382JEJX},01/04/2010 11:11:34,LER3942,PC-8408,,Disconnect
{F7C7-P8EL16TF-3020SHNQ},01/04/2010 11:11:43,ACB0701,PC-9770,R:\;R:\ACB0701,Connect
{R4G0-Y7NZ58IW-7977IALU},01/04/2010 11:11:48,PNH1444,PC-6885,R:\;R:\55C6Lp4;R:\PNH1444,Connect
{N3V9-B7AW84XE-5185DOXK},01/04/2010 11:11:55,TMC3659,PC-7374,R:\;R:\45f9m55;R:\871zl39;R:\TMC3659,Connect
{H3J3-G0NO66CW-5704CXML},01/04/2010 11:11:58,FNW3564,PC-7929,R:\;R:\12J93C6;R:\37F1C95;R:\39v8Ms4;R:\FNW3564,Connect
{K0B0-E6XO06NE-5496XNLQ},01/04/2010 11:11:59,RAA1455,PC-7117,,Disconnect
{U4L4-V1JV06LD-7073UHAD},01/04/2010 11:12:04,OSC1925,PC-7224,,Disconnect
{G1O6-G9KD02YN-7025NSDM},01/04/2010 11:12:11,RMD0792,PC-9512,,Disconnect
{P9U5-X6FW25HP-6101QCCQ},01/04/2010 11:12:31,TFH0544,PC-4354,R:\;R:\27K5LJ4;R:\41g5B75;R:\82kLrX0;R:\97X1pj4;R:\TFH0544,Connect
{O0P3-T7XA68LN-6688TBIH},01/04/2010 11:12:37,ABD3426,PC-8657,,Disconnect
{C9U0-D2DA34OB-8340EVXD},01/04/2010 11:12:43,CMH2342,PC-1086,R:\;R:\61SQ7C2;R:\CMH2342,Connect
{R2Z6-Y3HG98YE-6264CKKC},01/04/2010 11:12:44,WZR3948,PC-8816,R:\;R:\87c9zy4;R:\955FvJ8;R:\978jM29;R:\WZR3948,Connect
{R8J3-S0KV83UU-1257OPOP},01/04/2010 11:12:57,IKT0917,PC-9893,,Disconnect
{G2O5-D4OR44SK-3518JLPQ},01/04/2010 11:13:07,MNR1903,PC-8398,,Disconnect
{V6L1-Y5EP20TK-6466VXKI},01/04/2010 11:13:11,JJH2332,PC-1614,R:\;R:\56Fp2C2;R:\81QN933;R:\JJH2332,Connect
{Q9Z1-J9VT64LO-4174WIKL},01/04/2010 11:13:18,MPB2578,PC-0946,,Disconnect
{N7Z0-O7IQ18TF-9543CRFT},01/04/2010 11:13:31,AOM1457,PC-0618,,Disconnect
{X9P4-Q6XY33MP-4316MVEU},01/04/2010 11:13:39,NTF1342,PC-6155,R:\;R:\NTF1342,Connect
{N2T4-H5IF44IT-2205WLAP},01/04/2010 11:13:41,BAB1619,PC-4282,,Disconnect
{J2Y4-S8DB48KG-1561JXMD},01/04/2010 11:13:42,LCP0344,PC-0780,,Disconnect
{C3X3-O2IF94VK-4480GJGH},01/04/2010 11:13:54,CJM0273,PC-3471,,Disconnect
{G0W1-Y6IP44EI-7900XAGD},01/04/2010 11:14:00,HJD3439,PC-7083,R:\;R:\HJD3439,Connect
{A5H0-F9RF99CF-6132KUUK},01/04/2010 11:14:03,TBD2008,PC-9046,,Disconnect
{B0J1-T9DY11IX-8120DRUY},01/04/2010 11:14:06,VKM2949,PC-4946,,Disconnect
{A0H5-B1IE59AP-0429GAVZ},01/04/2010 11:14:23,DNM0275,PC-4453,R:\;R:\22QBzq0;R:\49M3g95;R:\79F1357;R:\96Hj5z2;R:\DNM0275,Connect
{U0E0-E9LU89MO-6293GJGK},01/04/2010 11:14:23,LUK1182,PC-0841,R:\;R:\47Vp5R2;R:\LUK1182,Connect
{Y0W5-H0RN71HH-2914XYIH},01/04/2010 11:14:24,PNH1444,PC-6885,,Disconnect
{Q9M2-T4CO61DX-8214CWMI},01/04/2010 11:14:27,LRS2996,PC-4651,,Disconnect
{K5B1-N6GJ46NV-1528LBYR},01/04/2010 11:14:48,DOT1898,PC-9700,R:\;R:\528wQ79;R:\552JVm8;R:\DOT1898,Connect
{Z2H0-A3KV73IZ-4293IZIE},01/04/2010 11:15:03,HQF1912,PC-4388,,Disconnect
{H8F9-E8QI70TZ-7723XSUF},01/04/2010 11:15:04,ADB1105,PC-3024,R:\;R:\ADB1105,Connect
{I8E1-X8LS04GX-9856PYDY},01/04/2010 11:15:26,FNW3564,PC-7929,,Disconnect
{N5I9-Z3ZO92GT-0999VVBT},01/04/2010 11:15:30,RPH2326,PC-8723,R:\;R:\15gZ443;R:\22mB7k2;R:\38v62m6;R:\RPH2326,Connect
{N6C1-T3KZ16TW-2798VGSO},01/04/2010 11:15:31,ACB0701,PC-9770,,Disconnect
{I3M1-Y3WM23YL-5336GWTF},01/04/2010 11:15:44,CMH2342,PC-1086,,Disconnect
{D9P4-V2JQ46WF-4438NUSK},01/04/2010 11:16:01,ATT1191,PC-2057,,Disconnect
{F0K5-E1IM05UK-9707EZLS},01/04/2010 11:16:03,ADB1105,PC-3024,,Disconnect
{O1S3-N1BH49DK-2474SEGL},01/04/2010 11:16:07,TAJ0193,PC-5775,,Disconnect
{C9Y1-I3AL61LZ-3234BGDY},01/04/2010 11:16:20,IGP2254,PC-0069,,Disconnect
{L5M1-K0EV81XZ-2078ADKK},01/04/2010 11:16:22,TJS3067,PC-5461,R:\;R:\17Hs613;R:\28gXZG0;R:\52w68l6;R:\91X5357;R:\TJS3067,Connect
{V8F4-D0SP44ZQ-0210DNPT},01/04/2010 11:16:31,JJH2332,PC-1614,,Disconnect
{A8B0-X3HV12EC-9007CHQN},01/04/2010 11:16:39,ABD3426,PC-8657,R:\;R:\ABD3426,Connect
{Q3P5-C8SB53YU-0495VAJP},01/04/2010 11:16:48,IMC3296,PC-2659,,Disconnect
{S9S5-Z8RV09GI-2529UPMQ},01/04/2010 11:17:10,AME1490,PC-1624,R:\;R:\AME1490,Connect
{I6V2-R1MV70ZP-1509XDGC},01/04/2010 11:17:11,LFR0075,PC-1308,R:\;R:\29Qglz0;R:\39p3t75;R:\81P4597;R:\LFR0075,Connect
{C6O7-T5US72KO-5453NASK},01/04/2010 11:17:17,IKT0917,PC-9893,R:\;R:\31ZvbW0;R:\465fQ59;R:\52yZN31;R:\53N5547;R:\IKT0917,Connect
{G5Z9-M9II99BZ-7713BMJN},01/04/2010 11:17:18,AKB2312,PC-0937,,Disconnect
{K3T7-U3MO60RL-6490NBMN},01/04/2010 11:17:36,KDC0444,PC-6964,,Disconnect
{E8W9-I4XK60PR-5447DFBX},01/04/2010 11:17:37,JHK3122,PC-4288,,Disconnect
{Y5W9-G2QN59XV-7493EJYF},01/04/2010 11:17:55,ABD3426,PC-8657,,Disconnect
{M1W6-J0SQ77QG-5632EDHT},01/04/2010 11:18:07,ROR3483,PC-4365,,Disconnect
{V1P4-R3RH64HB-1108WRZQ},01/04/2010 11:18:16,EJL1075,PC-0520,,Disconnect
{T8D5-T9GU58SI-3288RTIV},01/04/2010 11:18:21,UOM3363,PC-4047,R:\;R:\32LT553;R:\49cD983;R:\82m64Q6;R:\91jX933;R:\UOM3363,Connect
{C6U1-T2AK05WQ-4255GNRO},01/04/2010 11:18:36,DOT1898,PC-9700,,Disconnect
{U0P8-U1AL19CY-2955GKNZ},01/04/2010 11:18:50,TSD2948,PC-0018,R:\;R:\518XwQ8;R:\TSD2948,Connect
{J7R9-W4AJ40HE-3129YJRU},01/04/2010 11:19:13,DHG0962,PC-9310,,Disconnect
{T7I9-I6QX00CP-9984EMYJ},01/04/2010 11:19:28,HIP0148,PC-3393,,Disconnect
{R9A5-F5TN74RP-2779OOLS},01/04/2010 11:19:32,AAF0819,PC-8894,R:\;R:\12zMZ11;R:\151SR39;R:\AAF0819,Connect
{V7Z6-O8EP21OG-8215OXZW},01/04/2010 11:19:38,UKC0543,PC-0084,R:\;R:\UKC0543,Connect
{Q7U1-B7IB59MO-1069LEZV},01/04/2010 11:20:02,NEH3435,PC-2127,,Disconnect
{E6V8-K5OZ50ON-1507YCOA},01/04/2010 11:20:04,DMB1429,PC-4890,R:\;R:\47f1gJ4;R:\777FL99;R:\98mq5q2;R:\DMB1429,Connect
{F8I2-V2EF38ZS-1806RTWH},01/04/2010 11:20:07,OJT3599,PC-9436,R:\;R:\OJT3599,Connect
{A0X4-L1NH75YA-9575LVLK},01/04/2010 11:20:08,TJS3067,PC-5461,,Disconnect
{C2Q4-V3NO06IL-4057UAQY},01/04/2010 11:20:15,DOT1898,PC-9700,R:\;R:\528wQ79;R:\552JVm8;R:\DOT1898,Connect
{N3E3-T2VM49UY-6517QJCZ},01/04/2010 11:20:28,CTH0737,PC-7446,,Disconnect
{F2S5-Q3MO06OZ-6215JZGP},01/04/2010 11:20:53,TZY3133,PC-9358,R:\;R:\TZY3133,Connect
{F7H6-L6YP11SE-3000VKSZ},01/04/2010 11:20:57,DTL2891,PC-6142,R:\;R:\196CDl8;R:\32Dhk71;R:\415BL79;R:\DTL2891,Connect
{T2K7-M1ZZ19WY-0701XXHZ},01/04/2010 11:21:05,NRT1320,PC-2545,R:\;R:\58fhxG0;R:\NRT1320,Connect
{B1P0-T2GG96AI-9318TLVE},01/04/2010 11:21:34,CRP3682,PC-6073,,Disconnect
{T6U6-M1LQ33WQ-5876DBXP},01/04/2010 11:21:52,NRT1320,PC-2545,,Disconnect
{D1J1-W7BV88PE-3836TGMD},01/04/2010 11:21:55,NTF1342,PC-6155,,Disconnect
{G6X0-P4BV57TE-1607RZVZ},01/04/2010 11:22:00,DTL2891,PC-6142,,Disconnect
{P0Z7-W7IL11TH-6816FTQY},01/04/2010 11:22:03,AED1421,PC-0707,R:\;R:\31rWD71;R:\67jg5L2;R:\72WGC91;R:\96K4tT4;R:\AED1421,Connect
{L5W4-S9MM36CJ-5949DMFM},01/04/2010 11:22:14,DOM0586,PC-9943,R:\;R:\29B1f45;R:\35s19T6;R:\68gqjl0;R:\825YTp8;R:\DOM0586,Connect
{S4C7-U2WB04MS-8776XLXL},01/04/2010 11:22:18,BDJ3001,PC-4401,R:\;R:\43WTgN0;R:\87rRp41;R:\BDJ3001,Connect
{L0D3-U2BL63UB-1801KVQB},01/04/2010 11:22:31,ICH2378,PC-1546,R:\;R:\272VyR8;R:\ICH2378,Connect
{H5Z2-A9MW04WQ-7717VWTW},01/04/2010 11:22:31,TSD2948,PC-0018,,Disconnect
{G6O8-N4GC14GX-2955EYRU},01/04/2010 11:22:34,NQO2712,PC-0856,,Disconnect
{N4W6-H6FJ35EZ-2827VDIB},01/04/2010 11:23:09,AIB3416,PC-0022,R:\;R:\41R53x6;R:\AIB3416,Connect
{M6D5-V2PA20OM-7891GIZR},01/04/2010 11:23:12,MJG2304,PC-8239,R:\;R:\MJG2304,Connect
{E2X6-F7JU61QA-3967JMKI},01/04/2010 11:23:23,UKC0543,PC-0084,,Disconnect
{F5V5-X5BA32QC-6557XEBK},01/04/2010 11:23:32,MFK0902,PC-9063,R:\;R:\411sR89;R:\57ScTf0;R:\73Kgtd0;R:\75Mk1n2;R:\MFK0902,Connect
{Y8M1-R4OT90CK-4457YOKW},01/04/2010 11:24:02,CRL2357,PC-1499,R:\;R:\25m2317;R:\27tG533;R:\98c8q35;R:\CRL2357,Connect
{E4I5-A4QB29NE-3119OAXW},01/04/2010 11:24:25,FYP1187,PC-8933,,Disconnect
{M2M9-V6XS52WO-1309SVHF},01/04/2010 11:24:34,DNM0275,PC-4453,,Disconnect
{D3P1-R0II92IW-9875SUCJ},01/04/2010 11:24:58,MNT0922,PC-2184,R:\;R:\38hj6N2;R:\MNT0922,Connect
{Z1O9-G7JE67XG-3503UFJS},01/04/2010 11:25:16,HJD3439,PC-7083,,Disconnect
{W5C9-S5LH88HU-0603KEKU},01/04/2010 11:25:20,MJG2304,PC-8239,,Disconnect
{Q3P2-B6CQ23JN-6312JRBE},01/04/2010 11:25:21,BVB1673,PC-8134,R:\;R:\33rS653;R:\62mSW11;R:\69t56W6;R:\85V6967;R:\BVB1673,Connect
{V5L3-D6TF98RV-5917VSFO},01/04/2010 11:25:36,GJM0065,PC-3526,,Disconnect
{T5J0-T2RE98BO-8647VKAJ},01/04/2010 11:25:37,DHG1830,PC-6845,,Disconnect
{J7E1-Y1QH98MC-1586PPEH},01/04/2010 11:25:37,MBR3648,PC-6526,R:\;R:\MBR3648,Connect
{O8V7-U3WE06VZ-4362QAHD},01/04/2010 11:26:01,BRG3267,PC-8439,,Disconnect
{J1F5-K0SE34BX-0870ANJC},01/04/2010 11:26:01,SAB0817,PC-3926,R:\;R:\293ppm8;R:\59b8617;R:\79gLHJ0;R:\92vhf51;R:\SAB0817,Connect
{P2K1-B0QF03QR-9105BYSA},01/04/2010 11:26:20,BVB1673,PC-8134,,Disconnect
{Z3L6-H0HV62RQ-1345ZXDE},01/04/2010 11:26:23,DOT1898,PC-9700,,Disconnect
{T4V8-Z1SO95GW-3818CMDJ},01/04/2010 11:26:32,NQO2712,PC-0856,R:\;R:\39RN4N2;R:\85cLB51;R:\NQO2712,Connect
{K2K1-T5VI57YI-6719JITP},01/04/2010 11:26:38,TBD2008,PC-9046,R:\;R:\831pYg8;R:\TBD2008,Connect
{A6X0-N0VF25WR-8158QUXU},01/04/2010 11:26:42,RQN2039,PC-0971,R:\;R:\RQN2039,Connect
{K7I4-P8HZ64EC-6332LEUV},01/04/2010 11:26:53,ACF1806,PC-0275,R:\;R:\57N64X6;R:\ACF1806,Connect
{W2R5-S4RQ23YY-9922JKCZ},01/04/2010 11:27:03,BNS3233,PC-2971,R:\;R:\31Lp183;R:\88lT553;R:\93bM2M2;R:\BNS3233,Connect
{M1A0-K4OI78SY-6961DCLB},01/04/2010 11:27:06,JCP1462,PC-7135,R:\;R:\45CS6d2;R:\79Z31t6;R:\JCP1462,Connect
{Y3H7-M4OI50ML-3578FPRN},01/04/2010 11:27:12,JCB2089,PC-4255,R:\;R:\195tMt8;R:\37ryJQ0;R:\387kW59;R:\71wg6t2;R:\JCB2089,Connect
{K3P9-U3LB17BT-7022YUOI},01/04/2010 11:27:15,CAM0679,PC-1109,R:\;R:\68B5937;R:\78GZzs0;R:\88G32X6;R:\977Xc39;R:\CAM0679,Connect
{U6U7-T0BY24BF-5073DPLL},01/04/2010 11:27:16,NQO2712,PC-0856,,Disconnect
{M7T3-A2WT59HE-9288QNAO},01/04/2010 11:27:38,MCW0674,PC-3018,R:\;R:\MCW0674,Connect
{A6E2-W8RT09LS-7140BJGE},01/04/2010 11:27:39,SKS0339,PC-3290,,Disconnect
{L5C7-P6BH07ZS-8312LNSP},01/04/2010 11:27:59,GSA3815,PC-1992,R:\;R:\31Hxn51;R:\35B1B75;R:\GSA3815,Connect
{M3W5-J7FE30ZI-4212HSVR},01/04/2010 11:28:05,JCS2391,PC-0419,,Disconnect
{M8I9-T9UD14PD-8847JBTW},01/04/2010 11:28:22,TBD2008,PC-9046,,Disconnect
{C7M7-I0BJ08BE-2726JEJM},01/04/2010 11:28:25,OJT3599,PC-9436,,Disconnect
{T5F4-X6TG90PC-1457HKPM},01/04/2010 11:28:26,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
{X9E1-M7SU54WI-1470COTD},01/04/2010 11:28:36,LSL0001,PC-6747,R:\;R:\LSL0001,Connect
{A0B3-Y9EE81PV-0813LFKQ},01/04/2010 11:28:48,MAS3218,PC-8064,R:\;R:\MAS3218,Connect
{P9S6-B9HY45IL-4203KISM},01/04/2010 11:28:51,MCH3354,PC-0932,R:\;R:\93v6lF4;R:\MCH3354,Connect
{V2O3-M1VD37WU-5357PSSH},01/04/2010 11:28:54,MCW0674,PC-3018,,Disconnect
{J1O3-L8IE93HO-8420VWZA},01/04/2010 11:29:04,JEP1571,PC-7734,,Disconnect
{H3H7-N6DP99SF-9813AEPM},01/04/2010 11:29:37,CDC3413,PC-1539,R:\;R:\36tHN61;R:\42H3dF4;R:\75qx673;R:\CDC3413,Connect
{L4M2-T6FE18KY-8157YZXR},01/04/2010 11:29:43,MAS3218,PC-8064,,Disconnect
{S9K4-L9MH45KB-7916AUBF},01/04/2010 11:29:44,WRF3534,PC-7714,R:\;R:\25Vt493;R:\96G8Gt4;R:\WRF3534,Connect
{R2I7-P8UZ44UB-6068WTMO},01/04/2010 11:29:45,HJD3439,PC-7083,R:\;R:\HJD3439,Connect
{Z4H8-M8JX53AD-4963BVVG},01/04/2010 11:29:48,MAS3218,PC-8064,R:\;R:\MAS3218,Connect
{I6B8-S4FR41RL-2004ONAW},01/04/2010 11:29:50,RSG0687,PC-8994,R:\;R:\52d73F6;R:\893VRF8;R:\99F8737;R:\RSG0687,Connect
{P0K6-A3RM63BH-8552NTUS},01/04/2010 11:29:52,XCL1792,PC-7186,,Disconnect
{L1S5-K6AD00ZR-8818WKCN},01/04/2010 11:29:57,GTC0747,PC-0870,R:\;R:\GTC0747,Connect
{W0S4-S1UJ40AA-6090QMPX},01/04/2010 11:30:00,VJB1928,PC-7171,,Disconnect
{U9J4-S4DA33AZ-8022NOHV},01/04/2010 11:30:34,FNW3564,PC-7929,R:\;R:\12J93C6;R:\37F1C95;R:\39v8Ms4;R:\FNW3564,Connect
