id,date,user,pc,activity
{H4N6-I3CU79BA-2711TCGC},01/04/2010 07:39:00,IMM2118,PC-6059,Logon
{N9S0-C1TP70GT-9436XKCP},01/04/2010 07:39:00,IRW2130,PC-7744,Logon
{D9C2-I1TK50OE-6498GZRR},01/04/2010 07:39:00,KEW2795,PC-8248,Logon
{G8N8-C3GU52PU-7607HLBB},01/04/2010 07:39:00,KMD3062,PC-8363,Logon
{P2P7-Q4IC01WH-0240MNNC},01/04/2010 07:39:00,LCM1480,PC-9864,Logon
{Q4Z8-O5EH47IG-0812CIUP},01/04/2010 07:39:00,LTW1378,PC-5232,Logon
{O0C5-M9OF12FU-2311PDQG},01/04/2010 07:39:00,MCN0985,PC-1461,Logon
{A7Z3-E9AQ99KF-6047EYEO},01/04/2010 07:39:00,PCB1603,PC-7596,Logon
{Q7W2-E9HZ30DD-0031BFLN},01/04/2010 07:39:00,PMG1376,PC-5626,Logon
{P8F6-R5WQ75UW-0506FOEN},01/04/2010 07:39:00,PSC1608,PC-8547,Logon
{U3C2-J9LD12TQ-9522TNBQ},01/04/2010 07:39:00,RKE1589,PC-7297,Logon
{G8K1-T1QG10PT-0509LTBH},01/04/2010 07:39:00,RLR0365,PC-4441,Logon
{V0O7-K4AB57HE-2015GXUZ},01/04/2010 07:39:00,RRH3057,PC-7121,Logon
{P2Y0-Z4DI03PO-8090MYEU},01/04/2010 07:39:00,SAB0817,PC-3926,Logon
{B7K1-Y8NF33JD-9159WTNX},01/04/2010 07:39:00,SKM1369,PC-9618,Logon
{N2H1-T9SB43YQ-3279PTKP},01/04/2010 07:39:00,TAW2664,PC-6853,Logon
{A8F1-R8YN24SU-8678XXSY},01/04/2010 07:39:00,TRS3323,PC-4940,Logon
{C8C7-O5MN13XD-3093XEJD},01/04/2010 07:39:00,UDW0487,PC-3823,Logon
{L3J1-I0YO40EN-7694OQZB},01/04/2010 07:39:00,ZAF3065,PC-6389,Logon
{Q2J5-H4BN25HI-1433BTTR},01/04/2010 07:39:00,ZBW0132,PC-0300,Logon
{N4H9-V7EP87WB-6768YKHP},01/04/2010 07:39:00,ZWS3625,PC-0695,Logon
{E9N1-S4HW21WD-9143JYLV},01/04/2010 07:39:42,CGW0692,PC-2384,Logon
{J0N1-L0KM95LP-5573YFAS},01/04/2010 07:40:00,AEP1930,PC-1915,Logon
{M3J3-A6JT63UV-4362VAAX},01/04/2010 07:40:00,AJB1380,PC-3876,Logon
{A7Y3-A9QC53CW-0078QEPT},01/04/2010 07:40:00,ALH1494,PC-7469,Logon
{B2G5-U9PA73XE-9818BJSL},01/04/2010 07:40:00,AYP3586,PC-6832,Logon
{L1J9-B7FK24ZR-3001JMKX},01/04/2010 07:40:00,BCS1604,PC-4008,Logon
{D4H3-P7SU43LT-3590DDEW},01/04/2010 07:40:00,CFR1166,PC-2705,Logon
{D7R5-I3WT66LU-9971JUHE},01/04/2010 07:40:00,CMS1900,PC-4709,Logon
{T0C3-I9ZX08IC-4761LQSQ},01/04/2010 07:40:00,CPT1533,PC-7363,Logon
{V8W7-M5ET52FT-4186OYZT},01/04/2010 07:40:00,DCR1531,PC-6598,Logon
{F3L7-O4DV91KT-7606NDNI},01/04/2010 07:40:00,EJH2799,PC-6034,Logon
{B8S3-F9YN23VW-1030SZFI},01/04/2010 07:40:00,EMR3880,PC-9792,Logon
{L7E5-E0SW92ZL-8012SXEW},01/04/2010 07:40:00,JKG3329,PC-2898,Logon
{B3I6-S7VD92YX-0338LOMV},01/04/2010 07:40:00,JRR2745,PC-8704,Logon
{I1L0-T5JE26OE-8213MMJM},01/04/2010 07:40:00,JSM3334,PC-4589,Logon
{H3G0-R6PB05BN-1784TYQX},01/04/2010 07:40:00,JWB1519,PC-6947,Logon
{A6B4-F6TG75SS-4618JOPZ},01/04/2010 07:40:00,KBV1602,PC-8464,Logon
{C9C6-X8SS15PE-0112DMNU},01/04/2010 07:40:00,KCM1893,PC-9116,Logon
{Q8H2-C5UW19MB-6894JGJI},01/04/2010 07:40:00,KLG0439,PC-0698,Logon
{X0S7-X4GA93TN-3935HVSX},01/04/2010 07:40:00,KMB1379,PC-2614,Logon
{W6D4-Y8MN92RH-2533PVSK},01/04/2010 07:40:00,KSN3347,PC-3796,Logon
{K3F0-U1SA68XQ-5923UADW},01/04/2010 07:40:00,KVW0814,PC-0680,Logon
{H7H9-M7EY10GS-8409OSBP},01/04/2010 07:40:00,LAR0625,PC-7110,Logon
{W2O2-K1IF99GZ-1094PHEB},01/04/2010 07:40:00,LJM3339,PC-1606,Logon
{K1T5-T8OJ95VO-3018SRGA},01/04/2010 07:40:00,LUK1182,PC-0841,Logon
{Q9G2-P1ZB60TY-2143EWYW},01/04/2010 07:40:00,MKO0749,PC-5607,Logon
{R7P9-N7SM61ER-6291VDVU},01/04/2010 07:40:00,MNP0290,PC-3578,Logon
{D4T4-L9YF63IK-7873KTPT},01/04/2010 07:40:00,MRS1520,PC-9551,Logon
{L2K4-W9NO50AY-0801KVHU},01/04/2010 07:40:00,MTP2675,PC-5798,Logon
{H2P0-B8IV97CL-9963PQRL},01/04/2010 07:40:00,MVO2746,PC-2836,Logon
{P5X2-A8ZX69WR-4766RNVC},01/04/2010 07:40:00,QRJ1597,PC-5898,Logon
{M4K8-G3QL59VC-5562AUIL},01/04/2010 07:40:00,RAS0356,PC-0165,Logon
{X9J0-K4CW13XC-4660LTFH},01/04/2010 07:40:00,RJG3325,PC-1566,Logon
{U4N9-K8FP18BC-5309XYJJ},01/04/2010 07:40:00,RJS3479,PC-9058,Logon
{Z1A6-C3RC25AP-2509BXSM},01/04/2010 07:40:00,SCB2814,PC-3671,Logon
{J7V1-W6MO88OY-0098HDHK},01/04/2010 07:40:00,TJL2113,PC-1668,Logon
{K0B6-Z1MR67XT-4606PPTW},01/04/2010 07:40:00,WAM0069,PC-2949,Logon
{R9K8-E6DR20TY-4119DQAF},01/04/2010 07:40:00,ZCM1781,PC-3128,Logon
{Z9U4-E5DO62XF-0940IUMN},01/04/2010 07:41:00,AAB0162,PC-6599,Logon
{X7O3-Q7IX22EU-3802XFJO},01/04/2010 07:41:00,ABP2003,PC-5254,Logon
{U1H4-A4HX96HZ-8738CPQV},01/04/2010 07:41:00,ADH0975,PC-7492,Logon
{M8Z4-G6FU74TU-0909JCYY},01/04/2010 07:41:00,AKK2125,PC-8941,Logon
{G5J3-P5BJ80ZD-5803CMFE},01/04/2010 07:41:00,ARW1507,PC-4502,Logon
{B4J5-J7VX86TI-5616EAPA},01/04/2010 07:41:00,BGR1991,PC-6061,Logon
{S8I1-F4HJ23PL-4640IIOW},01/04/2010 07:41:00,BJE0351,PC-0037,Logon
{E6F5-J0SW79UX-7232YDIO},01/04/2010 07:41:00,BMC3636,PC-5581,Logon
{L3X9-B2RU46PI-5813BPLJ},01/04/2010 07:41:00,CAO3117,PC-0839,Logon
{C1M7-Y0BT48IM-7381LJOR},01/04/2010 07:41:00,CHH3583,PC-5554,Logon
{T5G0-I2UB54DN-4581XRUW},01/04/2010 07:41:00,CNC1177,PC-5198,Logon
{R7F4-O8NF60IA-2361YFOB},01/04/2010 07:41:00,CTC0421,PC-5993,Logon
{R1C7-G0CZ31VZ-7709BIUK},01/04/2010 07:41:00,DAH3324,PC-4140,Logon
{Q4C0-H8RC48RI-4964AOZT},01/04/2010 07:41:00,DOS1990,PC-7499,Logon
{S1K8-R1LE88CQ-2028VDGQ},01/04/2010 07:41:00,DWC2994,PC-5895,Logon
{D5X5-G6VQ94FM-6377MHPZ},01/04/2010 07:41:00,DYH0315,PC-2296,Logon
{A5Z0-J5IR53NI-1611RGRW},01/04/2010 07:41:00,EGD3972,PC-7344,Logon
{Y1Z3-O6IR76UI-0806XWLS},01/04/2010 07:41:00,GCL1782,PC-8259,Logon
{G9G1-O7PV42HJ-5475FCGV},01/04/2010 07:41:00,HCB1383,PC-8470,Logon
{F5O9-R9TK62ST-7091DSJD},01/04/2010 07:41:00,HJB0286,PC-5799,Logon
{Z9T6-C0FX05KH-5328SGBA},01/04/2010 07:41:00,IAC3581,PC-6516,Logon
{C2J5-P0JE57SO-9681KEHZ},01/04/2010 07:41:00,IIW1595,PC-3234,Logon
{B1K6-H5PL71AQ-8018ZBVV},01/04/2010 07:41:00,ISH0051,PC-8679,Logon
{X7F2-T7DK64RW-1853YCOC},01/04/2010 07:41:00,JCM1388,PC-5968,Logon
{D5W0-Z7SM06KS-0468IDQC},01/04/2010 07:41:00,KKC2119,PC-9925,Logon
{W7N7-F6KB54UU-4956TUZG},01/04/2010 07:41:00,KLP3864,PC-6208,Logon
{C2K6-X6OL33JY-9417PVOO},01/04/2010 07:41:00,LFF1887,PC-8154,Logon
{F3C8-U8HH44ZE-7103UTHA},01/04/2010 07:41:00,LWV1525,PC-8501,Logon
{C0C6-X4JR31LL-2068FHRV},01/04/2010 07:41:00,MAH0438,PC-1199,Logon
{M9B1-V4DI76DO-8017UYWH},01/04/2010 07:41:00,MDH1924,PC-8655,Logon
{T3G7-K9BN75PW-8777QKKB},01/04/2010 07:41:00,MJB3866,PC-0119,Logon
{X0S2-C2FB70FL-5236VWBK},01/04/2010 07:41:00,MXG0821,PC-6707,Logon
{O7Q1-O3FB89BY-4292RUBO},01/04/2010 07:41:00,NJL0974,PC-8588,Logon
{W0C3-L8RZ58KY-6734HLAC},01/04/2010 07:41:00,OQL3890,PC-4417,Logon
{K6B0-F6NG37IY-5614FMPW},01/04/2010 07:41:00,ORB0755,PC-7425,Logon
{G0G7-C3DA47BT-4832JDZM},01/04/2010 07:41:00,RGM3111,PC-1939,Logon
{S6R8-Y5JS47IZ-5820NYQO},01/04/2010 07:41:00,SED0972,PC-0910,Logon
{F4J9-L2GP67XG-1056OIOI},01/04/2010 07:41:00,SRH3590,PC-0982,Logon
{U6E3-F3AF72YZ-9715SBFX},01/04/2010 07:41:00,TJE1945,PC-1438,Logon
{O1G5-Z3OZ91IT-4026AYNC},01/04/2010 07:41:00,UMH1532,PC-4307,Logon
{X7N5-E8RI40FM-6880MCPE},01/04/2010 07:41:00,VAC3966,PC-1907,Logon
{Z0O4-Y8LW58TC-0652YFWJ},01/04/2010 07:41:00,XAL2816,PC-1348,Logon
{C2E8-K2BU52FN-8802GRHV},01/04/2010 07:41:38,LUG2205,PC-7725,Logon
{Q3K9-I4UK13IF-4705VGGY},01/04/2010 07:42:00,AUR1359,PC-5756,Logon
{C9X2-U8PU66IP-7919JQRY},01/04/2010 07:42:00,BGS0751,PC-2424,Logon
{G4K5-V5OY64XI-0433QOSQ},01/04/2010 07:42:00,CAG3622,PC-8972,Logon
{A0I1-U9XP60DZ-2988NLIK},01/04/2010 07:42:00,CIR1367,PC-6307,Logon
{A8H1-D7CC52UF-7457NBZV},01/04/2010 07:42:00,DBF3582,PC-9568,Logon
{W9K2-D6QW93CT-6383PSNO},01/04/2010 07:42:00,DOT1898,PC-9700,Logon
{C6C3-O8GV18HF-9586AVYZ},01/04/2010 07:42:00,EPM3878,PC-0435,Logon
{Z5H8-Z5CZ52JZ-6378UVYH},01/04/2010 07:42:00,EVO1522,PC-2923,Logon
{E1N6-V6FR61WW-4383PBHZ},01/04/2010 07:42:00,FAD3114,PC-2106,Logon
{Y2U9-D6BW04QK-1080XLMX},01/04/2010 07:42:00,FDM1933,PC-1944,Logon
{C6J5-E6DA16SU-8528BXKN},01/04/2010 07:42:00,GLR3888,PC-0636,Logon
{A4H2-E5ZI82YX-8113KQPW},01/04/2010 07:42:00,GNW3891,PC-6327,Logon
{P1M7-X5GK83FX-1123ANEY},01/04/2010 07:42:00,HBD1371,PC-3924,Logon
{A5L2-E1DL05MY-1339VBCK},01/04/2010 07:42:00,IAG2742,PC-4593,Logon
{K6T4-J3RY68DX-7765KAUL},01/04/2010 07:42:00,JKC3349,PC-5352,Logon
{E6Z6-U9YC52KQ-7593JFKM},01/04/2010 07:42:00,JLR0632,PC-5476,Logon
{J1E0-O3ZK30UQ-4809QWMM},01/04/2010 07:42:00,JMC2806,PC-5034,Logon
{C7V7-S6HI80UA-6825JNTL},01/04/2010 07:42:00,KNH0316,PC-8324,Logon
{W0Y5-Y8VU82IF-6332RLWH},01/04/2010 07:42:00,KSB1599,PC-4913,Logon
{E2P8-V3BV69MK-9300RZUH},01/04/2010 07:42:00,LRS1168,PC-5678,Logon
{B8R4-C4NS55ZK-2636SKQK},01/04/2010 07:42:00,MDH0211,PC-5017,Logon
{N9J7-I3IT04AO-4514DXGI},01/04/2010 07:42:00,MNN1167,PC-5547,Logon
{L2O5-E4QT16MJ-8413HJLV},01/04/2010 07:42:00,NBW2810,PC-6065,Logon
{K7T6-L8NM98ZS-8379ZXGM},01/04/2010 07:42:00,PHH1524,PC-9583,Logon
{J4W0-F0AV11CI-6048EWIE},01/04/2010 07:42:00,PSG1938,PC-4819,Logon
{Z8O3-W1LL37FI-8686XRIU},01/04/2010 07:42:00,QMV2796,PC-7229,Logon
{T8Q2-X1GN79MH-0685QORA},01/04/2010 07:42:00,RAC0362,PC-1584,Logon
{D9C3-V7NF27WI-0167QTXG},01/04/2010 07:42:00,SGK1941,PC-9704,Logon
{B1B2-O3LT11GR-8864UFMZ},01/04/2010 07:42:00,THM2665,PC-5794,Logon
{H9Y6-X5EZ22VQ-1677SVCX},01/04/2010 07:42:00,TKN0812,PC-2417,Logon
{D0L3-M0SM10NR-0782VDIM},01/04/2010 07:42:00,VCR3103,PC-8015,Logon
{S2W5-L8BC12BR-9605BAPY},01/04/2010 07:42:00,WBA1786,PC-4063,Logon
{Z7M9-Q7UA40TM-5319IZBF},01/04/2010 07:42:00,XRP3102,PC-2271,Logon
{Q0A0-Y2GD42XR-6127FELY},01/04/2010 07:42:00,ZAN1931,PC-5321,Logon
{N9W2-J7MD90QO-6476YZAP},01/04/2010 07:42:00,ZHT3869,PC-7161,Logon
{M4I9-K9CI96CZ-6437YHAI},01/04/2010 07:43:00,AHK1988,PC-6481,Logon
{O7N9-O7SA33HK-5566XNNG},01/04/2010 07:43:00,BMV1886,PC-9912,Logon
{U4W8-W6PA55TE-9197PHMV},01/04/2010 07:43:00,CPP0623,PC-6311,Logon
{T7M1-S5PZ02OI-2123YARS},01/04/2010 07:43:00,CRJ3070,PC-5388,Logon
{S3M6-Y5XJ82FW-6948DGTT},01/04/2010 07:43:00,FQL3629,PC-2977,Logon
{I8J4-W0TU38PQ-7448XLWW},01/04/2010 07:43:00,GSH1593,PC-0358,Logon
{V9Q5-V0XN40VH-7872FFQW},01/04/2010 07:43:00,IBW1779,PC-6551,Logon
{E5T4-F2TI12UW-8697YWUH},01/04/2010 07:43:00,JHB0807,PC-0193,Logon
{J3Z1-H1EG59RK-3306PBIW},01/04/2010 07:43:00,KKM0624,PC-9767,Logon
{N9D9-N2GJ13IX-8055BYNU},01/04/2010 07:43:00,KSW0206,PC-4396,Logon
{M0Q4-W2AE41AT-7700UZZX},01/04/2010 07:43:00,LGS3477,PC-3319,Logon
{M2S3-I3NT51PS-1958BBVA},01/04/2010 07:43:00,LVH1790,PC-7682,Logon
{O2F1-L0RP31XP-7911LXUT},01/04/2010 07:43:00,MDG0019,PC-2991,Logon
{D3Z3-Q6FW20FM-7129UBNP},01/04/2010 07:43:00,MDM3580,PC-4867,Logon
{B6B9-V7IR61GZ-2826HUPH},01/04/2010 07:43:00,NCT0983,PC-0019,Logon
{I7I9-D3IX18AX-0225DREX},01/04/2010 07:43:00,NMP3872,PC-5052,Logon
{H6Y2-H5RO16ZB-9353KRKG},01/04/2010 07:43:00,NNF3968,PC-3397,Logon
{F4R1-I6QI35WK-6917SHQC},01/04/2010 07:43:00,NSB1016,PC-3720,Logon
{Q2N2-U5ZA90PL-4470ZOFT},01/04/2010 07:43:00,NSM1464,PC-6994,Logon
{I0I9-E9LR84CG-3354QGSU},01/04/2010 07:43:00,NUK1513,PC-8913,Logon
{M2T1-Z8RE36YR-5062CPYC},01/04/2010 07:43:00,OVM1496,PC-9813,Logon
{U1P1-G7GZ77AJ-7321SRRQ},01/04/2010 07:43:00,RDM1174,PC-3973,Logon
{N9S6-X1IY15AW-8323ILRE},01/04/2010 07:43:00,RTP0754,PC-4965,Logon
{Q4Y5-R5KL34FF-5612ZQDM},01/04/2010 07:43:00,SAC3963,PC-5684,Logon
{N0O4-P5JC36HK-2765ZAFT},01/04/2010 07:43:00,TGC1489,PC-6406,Logon
{X6D5-F0NR75EO-8679LOYU},01/04/2010 07:43:00,TJM3340,PC-1221,Logon
{A2O9-J4WM68OG-2611EFPO},01/04/2010 07:43:00,UIM2818,PC-1627,Logon
{D0L7-I1IY54PY-1124RAZD},01/04/2010 07:43:00,ULP1169,PC-5119,Logon
{V6K4-U7KF80JY-7711FNOP},01/04/2010 07:43:00,VHH0485,PC-0827,Logon
{O6M1-F3DI03WE-9957FYVJ},01/04/2010 07:43:00,VNC1607,PC-7356,Logon
{S9M2-U8MZ35HJ-0990WAIE},01/04/2010 07:43:00,WBS1592,PC-5871,Logon
{W5R2-D1KP94KK-9309IXDB},01/04/2010 07:43:00,XBH0357,PC-0750,Logon
{N7X4-A6FE33OH-4607DTOM},01/04/2010 07:43:00,ZOM0746,PC-7837,Logon
{E4B7-E4WU76IV-6517XUNY},01/04/2010 07:43:39,JGN1767,PC-9317,Logoff
{U6G2-E9AW42QM-7890FGVG},01/04/2010 07:44:00,ABH1181,PC-6343,Logon
{U3W8-P9LJ65ED-4009UQSL},01/04/2010 07:44:00,ABO1173,PC-8764,Logon
{W6R3-O8AA35VR-3137FAJN},01/04/2010 07:44:00,AJQ0809,PC-2245,Logon
{W0V8-T4RH77HY-1361EFGP},01/04/2010 07:44:00,AKD0272,PC-4599,Logon
{I3D8-U0HF47RA-2505DPGP},01/04/2010 07:44:00,ARC2809,PC-1194,Logon
{K1G7-Q9DY80DW-5843TJSB},01/04/2010 07:44:00,AVH3584,PC-3719,Logon
{S4T8-G9CV29AB-3289ZCPG},01/04/2010 07:44:00,CAS1017,PC-8529,Logon
{B3V3-X6MG31CH-2903GKJE},01/04/2010 07:44:00,CNF0212,PC-5229,Logon
{O9J2-X5CU38ZD-1316WFOR},01/04/2010 07:44:00,DAD1785,PC-5633,Logon
{A8P8-H0IF76BJ-8131UMWU},01/04/2010 07:44:00,DHC1989,PC-2393,Logon
{H6L7-B8EM35MJ-8905HUSG},01/04/2010 07:44:00,ESS3341,PC-2910,Logon
{P1M9-Z8AP84KL-2210FHVQ},01/04/2010 07:44:00,HSS3959,PC-8609,Logon
{B2C4-W1KU92XC-7417IPYZ},01/04/2010 07:44:00,JCL0446,PC-6384,Logon
{Y0F2-V2CZ19CE-9645PUHN},01/04/2010 07:44:00,JLA0030,PC-4357,Logon
{R6N5-M5DF30BF-9117OXRE},01/04/2010 07:44:00,KAH2398,PC-6706,Logon
{W8Z2-Z0UT45EN-4504ADDQ},01/04/2010 07:44:00,LBR1387,PC-1319,Logon
{W9A6-W3DJ90AL-3895HJTY},01/04/2010 07:44:00,LMH2801,PC-6445,Logon
{D9V2-O1HH48LL-1000CCPS},01/04/2010 07:44:00,MAY0978,PC-4093,Logon
{Z9A8-A7VX04PS-3678LBRF},01/04/2010 07:44:00,MSS3335,PC-0167,Logon
{W7I1-U6LY30ZG-0784GHOH},01/04/2010 07:44:00,MSW0973,PC-3111,Logon
{J6Q8-E4ZL13KJ-3397CCDY},01/04/2010 07:44:00,NDS1897,PC-6620,Logon
{D2Z6-J6OB65GF-2566TNGE},01/04/2010 07:44:00,NJM3961,PC-1857,Logon
{J9L9-U0FT70SP-4870MIMY},01/04/2010 07:44:00,PAA2738,PC-3401,Logon
{M0Y7-D1JX08JW-3691BGYA},01/04/2010 07:44:00,POD0750,PC-2030,Logon
{Q7Z9-Z7BE54JR-6283YRTC},01/04/2010 07:44:00,PWG3063,PC-5555,Logon
{Y0M2-L3KA11GL-5357AMDD},01/04/2010 07:44:00,QBH3579,PC-6412,Logon
{J2A3-C7AO76YX-2710EPHY},01/04/2010 07:44:00,QYG1180,PC-0400,Logon
{E2I5-A7EW84KM-4561KZGL},01/04/2010 07:44:00,SAP1888,PC-7894,Logon
{R6F5-N1SM00GD-9518YQEK},01/04/2010 07:44:00,SAR1883,PC-3288,Logon
{Y7O0-C9HC28FK-7048WBYO},01/04/2010 07:44:00,SCC1896,PC-3791,Logon
{N4T0-H5MN45NY-4102JGXR},01/04/2010 07:44:00,SIS3576,PC-7467,Logon
{P9Z4-P3BK73CV-0532QDEG},01/04/2010 07:44:00,TDK1689,PC-7593,Logon
{B8D8-K0RK31UZ-2817WXVU},01/04/2010 07:44:00,THC2752,PC-5464,Logon
{J7A9-J0LE37XN-0078EPXA},01/04/2010 07:44:00,THM1021,PC-4225,Logon
{J9F5-J3UG22SL-4683SSGZ},01/04/2010 07:44:00,TKD2115,PC-8683,Logon
{O0M1-L2LS86QG-3907DWHT},01/04/2010 07:44:00,TWW0811,PC-9214,Logon
{B0O8-S1RG68QC-1576POQN},01/04/2010 07:44:00,TZM0239,PC-9415,Logon
{P9V9-P9GI62IB-7818JOUE},01/04/2010 07:44:00,WJW3627,PC-7479,Logon
{Y5A6-D1NG37OR-8369DRPY},01/04/2010 07:44:00,WSB1368,PC-9082,Logon
{Y9Z1-Y3FI02CE-7952VZGH},01/04/2010 07:44:00,XGB1528,PC-0178,Logon
{Y4W1-J8QV56BH-7411WNGJ},01/04/2010 07:44:54,RML2759,PC-1534,Logoff
{C4D9-X0TD36HF-7572XREC},01/04/2010 07:45:00,AAS0144,PC-2579,Logon
{C9E6-G9DS74XO-9846WSMD},01/04/2010 07:45:00,ACV1946,PC-5274,Logon
{T9I8-K1QL96BL-5126DUGW},01/04/2010 07:45:00,ADC1469,PC-7234,Logon
{O9V8-O9MF49ZE-4213JEAE},01/04/2010 07:45:00,AEH0187,PC-3430,Logon
{H4A8-S2DR55NM-8084PJFC},01/04/2010 07:45:00,AIB1567,PC-7231,Logon
{E8Z4-L4QP54YV-7934AHLK},01/04/2010 07:45:00,AJG0240,PC-8267,Logon
{V1N3-I7FK22TJ-3602NWBK},01/04/2010 07:45:00,AKL1305,PC-4394,Logon
{A5G1-V2EI90LZ-6107ANFX},01/04/2010 07:45:00,ASC0177,PC-5883,Logon
{Q0H9-I6LA11SL-6267FUHJ},01/04/2010 07:45:00,ASD0993,PC-2039,Logon
{O2S8-Y7BQ80BB-6704GORP},01/04/2010 07:45:00,BON0968,PC-8090,Logon
{M8D4-G2TP26XI-7305SXZJ},01/04/2010 07:45:00,BOV1609,PC-3155,Logon
{Y8V9-I7IJ84XF-3742ZRQT},01/04/2010 07:45:00,CCT0020,PC-6898,Logon
{D2I0-K5NU81YD-8644NETB},01/04/2010 07:45:00,CTG3770,PC-3586,Logon
{I1B7-T2RH14LY-7746RTKA},01/04/2010 07:45:00,DAM3359,PC-6687,Logon
{R1R3-A8UC45NK-9056BFUW},01/04/2010 07:45:00,DBS1363,PC-1414,Logon
{G3E5-X0AN30YM-2302AJAJ},01/04/2010 07:45:00,DJH0971,PC-0529,Logon
{F5E4-S8ZG48ZM-0759IKJI},01/04/2010 07:45:00,DMD0486,PC-3107,Logon
{L6O3-Q9CN22SX-9837GYOK},01/04/2010 07:45:00,DSA3620,PC-1778,Logon
{K9K4-K1IY50WK-6711WGUT},01/04/2010 07:45:00,DXM2433,PC-6451,Logon
{U4M9-N5GP50QN-1626IMWR},01/04/2010 07:45:00,EAL3873,PC-7611,Logon
{S8P0-D9KD54SO-0612ELIF},01/04/2010 07:45:00,ECA0976,PC-0583,Logon
{N5Z0-E6GI83UW-2249BIKT},01/04/2010 07:45:00,EHD1744,PC-1993,Logon
{R8J1-B1LX92HK-7029ICZO},01/04/2010 07:45:00,ERD1235,PC-7228,Logon
{E4N3-G7PS76KF-2903XRTF},01/04/2010 07:45:00,EWA1486,PC-9442,Logon
{P8S4-L5SS11OX-7757RUZF},01/04/2010 07:45:00,FCK3307,PC-2722,Logon
{V0O1-Q3JB24VG-6055NYNR},01/04/2010 07:45:00,FMR0920,PC-1146,Logon
{A0Z5-R5IH97FF-8012RRDW},01/04/2010 07:45:00,FNB1512,PC-9503,Logon
{Q2R5-B9PT41TE-9788YFKZ},01/04/2010 07:45:00,GAW0808,PC-5241,Logon
{F2V6-P5KC25CL-0867JZFG},01/04/2010 07:45:00,GKB2807,PC-6822,Logon
{Q8A8-N5WF24TX-9836QCSQ},01/04/2010 07:45:00,GLF0226,PC-7065,Logon
{Y3X4-Q4IO09BC-0328ODVP},01/04/2010 07:45:00,GNE1365,PC-5750,Logon
{T6P1-Q6SV69WU-8822DPVJ},01/04/2010 07:45:00,HAP3000,PC-1477,Logon
{H3D0-A1KT68RG-6683NEUT},01/04/2010 07:45:00,HDP1890,PC-9014,Logon
{U6V8-J5UV41EQ-7624XDJY},01/04/2010 07:45:00,HID1899,PC-2433,Logon
{A4A6-R7MZ20ZV-5840SKKN},01/04/2010 07:45:00,IIM1947,PC-9351,Logon
{E2G2-J6PH63WJ-4029NRIF},01/04/2010 07:45:00,ISJ1479,PC-0043,Logon
{M1G7-S0GP18WM-6616GLUU},01/04/2010 07:45:00,JCB3054,PC-7027,Logon
{X0N4-L2IK30WR-3670SHTU},01/04/2010 07:45:00,JDH0295,PC-9288,Logon
{A2Q3-R8PV29EG-9412KDMV},01/04/2010 07:45:00,JGR3488,PC-3814,Logon
{U4N7-Q6LC87BS-6648EFVC},01/04/2010 07:45:00,JIG1936,PC-9383,Logon
{O0J5-V5IJ32BW-9621PXVQ},01/04/2010 07:45:00,JJS3884,PC-4155,Logon
{O1E0-L4DO55JX-9940VHGT},01/04/2010 07:45:00,JSH3019,PC-3455,Logon
{F2A9-D7EX53LQ-5283KDHY},01/04/2010 07:45:00,JTN2073,PC-1274,Logon
{D3L6-L6BK82GQ-1217BRSH},01/04/2010 07:45:00,JWM0484,PC-3083,Logon
{U6C7-V3JH70ZF-9525ZUHV},01/04/2010 07:45:00,KAP2430,PC-7987,Logon
{B5R0-G2FV37LS-8894CJCJ},01/04/2010 07:45:00,LCH2740,PC-3546,Logon
{W2B1-A0NN35FK-0125OJNU},01/04/2010 07:45:00,LLT0291,PC-1250,Logon
{R3Y7-T1LG82MT-2288XJLR},01/04/2010 07:45:00,LMD2804,PC-0617,Logon
{O2Z4-B3OJ94IO-9311WBQU},01/04/2010 07:45:00,LRT0447,PC-8425,Logon
{E6P8-N4FR27JC-4027SLXO},01/04/2010 07:45:00,LRU3765,PC-2689,Logon
{A2F8-P8LP22BA-4703ZXYL},01/04/2010 07:45:00,LXS0332,PC-4458,Logon
{E0R0-C5FA03JT-5952FKNG},01/04/2010 07:45:00,MCB0591,PC-8742,Logon
{E3Z1-H4JP35AE-2612DXYR},01/04/2010 07:45:00,MJC1471,PC-8731,Logon
{N4Q8-I9TN46FD-7652FPYX},01/04/2010 07:45:00,MJS0832,PC-9768,Logon
{U3Q9-C3IC13VR-5297TXIV},01/04/2010 07:45:00,MKD1004,PC-7306,Logon
{I5A7-T9ND25TQ-0210UVXE},01/04/2010 07:45:00,MLS2856,PC-7119,Logon
{A3Y1-U1GH73QV-4958DTEG},01/04/2010 07:45:00,MMW1927,PC-8869,Logon
{G8L5-X3ZR84YO-3732NWQR},01/04/2010 07:45:00,MPG1307,PC-2663,Logon
{A0Y1-I8TE02PD-5173CWVU},01/04/2010 07:45:00,MRB2390,PC-7017,Logon
{N5N1-M6HV04XC-7432RICA},01/04/2010 07:45:00,MTW3317,PC-7123,Logon
{R6Q2-Y4PS38DE-7513EBKL},01/04/2010 07:45:00,NAR1527,PC-8274,Logon
{O2N0-U3OP28PR-9035YGCM},01/04/2010 07:45:00,NGC1617,PC-4466,Logon
{D0L9-C7RD10CB-2408CRPG},01/04/2010 07:45:00,NMM1560,PC-4804,Logon
