user,avg_login_hour,login_variance,avg_logout_hour,logout_variance,avg_session_hours,max_session_hours,min_session_hours,session_variance,total_logins,working_days,avg_logins_per_day,unique_pcs,primary_pc,primary_pc_percentage,device_switches,night_login_count,offhour_percentage,weekend_logins,weekday_logins,first_login,last_login,anomaly_score,anomaly
DTAA/JLC0711,11.947101449275362,1.9485769598082845,17.0387922705314,0.0721015537184098,5.091234299516908,9.307777777777778,2.941666666666667,1.9506015241392884,345,345,1.0,1,PC-3462,100.0,0,0,10.434782608695652,0,345,2010-01-04 13:36:36,2011-05-13 16:59:26,0.11251108028424922,Normal
DTAA/GDJ0631,11.609178743961351,1.982866566613572,16.78840579710145,0.0713192604925225,5.179567632850241,9.301111111111112,2.898055555555556,1.98163287769474,345,345,1.0,1,PC-4239,100.0,0,0,18.84057971014493,0,345,2010-01-04 11:18:14,2011-05-13 16:52:46,0.11281174281509326,Normal
DTAA/SKW0871,11.60777777777778,1.9447358770157663,16.78159420289855,0.0728162014327999,5.173884057971014,9.262777777777778,2.862222222222222,1.9460054903659931,345,345,1.0,1,PC-1529,100.0,0,0,18.26086956521739,0,345,2010-01-04 07:51:35,2011-05-13 16:40:20,0.11283097075008164,Normal
DTAA/CPS0559,11.41975845410628,1.941578109472052,16.528937198067634,0.0724200814834853,5.108510466988728,9.294166666666667,2.843611111111111,1.9461540985283008,345,345,1.0,1,PC-1877,100.0,0,0,17.681159420289855,0,345,2010-01-04 13:07:59,2011-05-13 16:38:55,0.1129464188273519,Normal
DTAA/UCM0106,9.48729468599034,0.0997676165567288,19.531884057971016,0.0706500781796629,10.04408615136876,10.30888888888889,9.78,0.1171606327603776,345,345,1.0,1,PC-4444,100.0,0,0,0.0,0,345,2010-01-04 09:22:23,2011-05-13 19:36:07,0.1129510778676509,Normal
DTAA/NBT0479,11.58951690821256,1.993107574146366,16.790241545893718,0.0728244296807516,5.200386473429952,9.275833333333331,2.8275,1.9870693314337204,345,345,1.0,1,PC-2462,100.0,0,0,19.130434782608692,0,345,2010-01-04 11:29:07,2011-05-13 16:45:00,0.11295206706118349,Normal
DTAA/REK0484,8.98092428711898,0.0933783941490791,19.03466076696165,0.0740313824872052,10.054102753195677,10.328888888888889,9.76361111111111,0.1223199489507352,339,339,1.0,1,PC-3033,100.0,0,0,0.0,0,339,2010-01-04 09:07:11,2011-05-05 18:56:36,0.11316394145227765,Normal
DTAA/CEB0718,7.745314009661835,0.0902181515604718,15.778695652173912,0.074347326765603,8.034202093397745,8.302222222222222,7.763055555555556,0.1168637520174021,345,345,1.0,1,PC-3656,100.0,0,0,100.0,0,345,2010-01-04 07:39:14,2011-05-13 15:42:09,0.11321230196820598,Normal
DTAA/CGT0183,7.494734299516908,0.0991915085116708,18.534782608695654,0.0715585949638528,11.040105475040258,11.310555555555556,10.77361111111111,0.1248058473329955,345,345,1.0,1,PC-3569,100.0,0,0,100.0,0,345,2010-01-04 07:35:10,2011-05-13 18:29:24,0.11363609015669973,Normal
DTAA/GMF0571,11.423043478260867,2.0001024472413245,16.52951690821256,0.0719048578300543,5.106441223832528,9.306111111111113,2.855833333333333,2.007851917160829,345,345,1.0,1,PC-3588,100.0,0,0,18.84057971014493,0,345,2010-01-04 07:34:23,2011-05-13 16:28:47,0.1137708990932611,Normal
DTAA/KPC0158,6.736859903381642,0.0947659364226565,16.789613526570047,0.071046842446853,10.052995974235104,10.324722222222222,9.760833333333334,0.1219653713799914,345,345,1.0,1,PC-2342,100.0,0,0,100.0,0,345,2010-01-04 06:42:45,2011-05-13 16:50:56,0.11380316857262018,Normal
DTAA/MHM0988,7.747632850241546,0.0943067686753341,15.78072463768116,0.073011692378053,8.032667471819645,8.322222222222223,7.7619444444444445,0.1135592425857705,345,345,1.0,1,PC-4093,100.0,0,0,100.0,0,345,2010-01-04 07:41:06,2011-05-13 15:44:07,0.11382814909745936,Normal
DTAA/CDR0453,6.744782608695652,0.096004613134864,15.782367149758452,0.0716907780092722,9.037626409017712,9.318888888888887,8.755,0.124777525564882,345,345,1.0,1,PC-1817,100.0,0,0,100.0,0,345,2010-01-04 06:38:10,2011-05-13 15:52:02,0.11412273505961085,Normal
DTAA/DJC0162,7.990193236714976,0.0987876838410174,19.032946859903383,0.0693489850585046,11.04244847020934,11.3225,10.766666666666667,0.1237303613294279,345,345,1.0,1,PC-3232,100.0,0,0,51.01449275362319,0,345,2010-01-04 07:52:08,2011-05-13 19:05:58,0.11434520807658827,Normal
DTAA/LCG0011,9.499613526570048,0.0925251139730442,19.536183574879228,0.0727533339280626,10.036797906602256,10.299166666666666,9.758333333333333,0.119945822139079,345,345,1.0,1,PC-0406,100.0,0,0,0.0,0,345,2010-01-04 09:38:58,2011-05-13 19:34:22,0.11444070998089406,Normal
DTAA/AKA0033,6.744057971014493,0.0955364791679827,16.786328502415458,0.0717584254106878,10.041936392914652,10.307222222222222,9.758611111111112,0.1174262789710225,345,345,1.0,1,PC-2020,100.0,0,0,100.0,0,345,2010-01-04 06:39:58,2011-05-13 16:49:37,0.11519902103073221,Normal
DTAA/EDC0357,7.7447342995169075,0.0922924478454024,15.7787922705314,0.074559366714638,8.034504025764896,8.306111111111111,7.763611111111111,0.1179281537513901,345,345,1.0,1,PC-0478,100.0,0,0,100.0,0,345,2010-01-04 07:50:29,2011-05-13 15:44:00,0.11522700945292652,Normal
DTAA/QGM0222,7.988260869565217,0.0885838350486645,16.034589371980672,0.0709844522256548,8.046298711755234,8.314166666666667,7.776111111111111,0.1096725589619525,345,345,1.0,1,PC-1214,100.0,0,0,53.333333333333336,0,345,2010-01-04 07:51:12,2011-05-13 15:55:24,0.11563555466486286,Normal
DTAA/CCA0349,9.234202898550723,0.0917417806658414,18.287004830917876,0.0686905602280959,9.05281964573269,9.303611111111111,8.760833333333334,0.1096486422101675,345,345,1.0,1,PC-1418,100.0,0,0,0.0,0,345,2010-01-04 09:10:25,2011-05-13 18:23:23,0.11565132092287256,Normal
DTAA/KBC0788,8.24415458937198,0.0983822729961585,19.275942028985508,0.0708199247801862,11.031798711755236,11.305833333333334,10.770277777777778,0.116350622090099,345,345,1.0,1,PC-1243,100.0,0,0,0.0,0,345,2010-01-04 08:13:09,2011-05-13 19:14:06,0.11566249292729852,Normal
DTAA/ZBM0626,6.986038647342995,0.096778329256445,16.03454106280193,0.074596180337603,9.04827616747182,9.31861111111111,8.783333333333333,0.1260155402200746,345,345,1.0,1,PC-2382,100.0,0,0,100.0,0,345,2010-01-04 07:03:52,2011-05-13 15:59:32,0.11589562599970388,Normal
DTAA/STC0066,6.9971980676328505,0.094418906848233,17.027342995169082,0.0749215345577361,10.030375201288244,10.322777777777778,9.771944444444443,0.1178664473391736,345,345,1.0,1,PC-3069,100.0,0,0,100.0,0,345,2010-01-04 07:08:37,2011-05-13 17:07:46,0.11598795294475472,Normal
DTAA/HIB0604,8.493140096618356,0.0961112150157276,19.52917874396135,0.0738967210819305,11.035840579710143,11.32638888888889,10.77777777777778,0.1195402693533814,345,345,1.0,1,PC-4209,100.0,0,0,0.0,0,345,2010-01-04 08:21:09,2011-05-13 19:37:29,0.11599651979312042,Normal
DTAA/KCN0107,8.237971014492754,0.0982045165171887,19.281739130434783,0.0731900659544011,11.043477455716586,11.325833333333334,10.77,0.1255693180351891,345,345,1.0,1,PC-2095,100.0,0,0,0.0,0,345,2010-01-04 08:11:51,2011-05-13 19:16:06,0.11609698760137055,Normal
DTAA/OTS0256,6.73231884057971,0.0946728767954107,15.787874396135267,0.0731268477195231,9.056133655394524,9.320277777777775,8.78888888888889,0.1181288263727129,345,345,1.0,1,PC-0929,100.0,0,0,100.0,0,345,2010-01-04 06:44:18,2011-05-13 15:45:41,0.11610490327420092,Normal
DTAA/NQC0925,6.738840579710144,0.0950585058641816,15.78391304347826,0.0710955168765345,9.04445652173913,9.314444444444444,8.755,0.1208502527098246,345,345,1.0,1,PC-4866,100.0,0,0,100.0,0,345,2010-01-04 06:39:40,2011-05-13 15:40:04,0.11610955618725277,Normal
DTAA/RWD0210,6.98768115942029,0.1025613579945712,17.027342995169082,0.0725339172871804,10.039687600644124,10.312777777777775,9.7625,0.1229628973708388,345,345,1.0,1,PC-2564,100.0,0,0,100.0,0,345,2010-01-04 06:58:48,2011-05-13 16:59:33,0.11619559648993671,Normal
DTAA/CCB0366,7.492222222222222,0.0949460384393767,18.5336231884058,0.0724473860821797,11.041587761674718,11.311111111111112,10.77,0.1234307689204049,345,345,1.0,1,PC-3560,100.0,0,0,100.0,0,345,2010-01-04 07:38:15,2011-05-13 18:27:38,0.11629776580832157,Normal
DTAA/SJH0907,6.74632850241546,0.0966963081517909,15.786425120772948,0.0709963214658757,9.039876811594205,9.32,8.763333333333334,0.1224433846850305,345,345,1.0,1,PC-2525,100.0,0,0,100.0,0,345,2010-01-04 06:46:36,2011-05-13 15:43:04,0.11632424992430573,Normal
DTAA/OSH0281,7.736328502415459,0.0958811726357165,15.778260869565218,0.0696002072926858,8.042471014492754,8.303888888888888,7.760277777777778,0.1159872766415643,345,345,1.0,1,PC-2027,100.0,0,0,100.0,0,345,2010-01-04 07:42:39,2011-05-13 15:45:43,0.11698090186438354,Normal
DTAA/GWS0381,8.489082125603865,0.0943406399674808,19.53888888888889,0.0711016729040195,11.049376006441223,11.323055555555555,10.77777777777778,0.123955802308763,345,345,1.0,1,PC-0975,100.0,0,0,0.0,0,345,2010-01-04 08:28:07,2011-05-13 19:32:19,0.11716494565376673,Normal
DTAA/AJM0302,7.743091787439614,0.0929079433117524,15.779275362318838,0.070605240519138,8.03607004830918,8.30861111111111,7.763888888888889,0.1155006518393289,345,345,1.0,1,PC-3902,100.0,0,0,100.0,0,345,2010-01-04 07:47:12,2011-05-13 15:43:49,0.11747474088578891,Normal
DTAA/SWM0768,7.502415458937197,0.0968777501201224,18.52927536231884,0.0733537444401483,11.027667471819646,11.2925,10.755833333333332,0.1192288449500654,345,345,1.0,1,PC-0942,100.0,0,0,100.0,0,345,2010-01-04 07:36:09,2011-05-13 18:34:28,0.11750740675929067,Normal
DTAA/ASP0799,7.746280193236713,0.1015855188792053,15.78584541062802,0.0722256141555686,8.039424315619968,8.320277777777777,7.770555555555555,0.1231763534295366,345,345,1.0,1,PC-0560,100.0,0,0,100.0,0,345,2010-01-04 07:53:18,2011-05-13 15:51:08,0.11771478150032688,Normal
DTAA/UAD0165,7.739855072463768,0.0972912108576357,18.78729468599034,0.0729838292289075,11.047106280193235,11.303333333333333,10.758333333333333,0.1165451293157918,345,345,1.0,1,PC-1441,100.0,0,0,100.0,0,345,2010-01-04 07:52:54,2011-05-13 18:41:45,0.11780071662430552,Normal
DTAA/ARR0758,8.482850241545894,0.0979675158455888,19.53458937198068,0.0716862724427953,11.051770531400964,11.311388888888889,10.790833333333332,0.1201684113003696,345,345,1.0,1,PC-2652,100.0,0,0,0.0,0,345,2010-01-04 08:23:17,2011-05-13 19:39:10,0.11783610658041027,Normal
DTAA/ARB0100,7.493608652900687,0.0976976388806531,16.53362831858407,0.072102670134497,9.04009013438217,9.325833333333334,8.77,0.1155625885935349,339,339,1.0,1,PC-4584,100.0,0,0,100.0,0,339,2010-01-04 07:27:19,2011-05-05 16:37:31,0.1179350241727618,Normal
DTAA/SFS0308,8.49391304347826,0.0936879967605021,19.539710144927536,0.0704217158651072,11.04537117552335,11.327222222222222,10.775,0.1189416482031653,345,345,1.0,1,PC-4828,100.0,0,0,0.0,0,345,2010-01-04 08:32:08,2011-05-13 19:38:50,0.11807270532898678,Normal
DTAA/RDH0117,7.74231884057971,0.0977860614169389,18.78391304347826,0.0714693437327149,11.041502415458938,11.310555555555556,10.7775,0.1234371520153704,345,345,1.0,1,PC-2188,100.0,0,0,100.0,0,345,2010-01-04 07:41:17,2011-05-13 18:51:26,0.11826924300898195,Normal
DTAA/EDW0137,7.739613526570049,0.0948402986363949,18.7875845410628,0.0707423813201711,11.048358293075683,11.319166666666666,10.766111111111112,0.1190674280713488,345,345,1.0,1,PC-1300,100.0,0,0,100.0,0,345,2010-01-04 07:54:53,2011-05-13 18:54:09,0.11838893503367093,Normal
DTAA/RJP0286,7.489420289855072,0.0967828033342368,18.530628019323675,0.0729971048289619,11.04126006441224,11.321388888888889,10.763333333333334,0.1208243241513398,345,345,1.0,1,PC-0026,100.0,0,0,100.0,0,345,2010-01-04 07:27:24,2011-05-13 18:28:58,0.11864388353097866,Normal
DTAA/TKG0523,7.99463768115942,0.0977347062246002,19.036811594202906,0.0754881503753787,11.042079710144929,11.319444444444445,10.786388888888888,0.1220406712881057,345,345,1.0,1,PC-4393,100.0,0,0,48.40579710144928,0,345,2010-01-04 08:05:20,2011-05-13 18:59:49,0.11881505212667864,Normal
DTAA/SBB0044,9.246521739130436,0.0956286739217709,19.28212560386473,0.0714106003468001,10.036083735909823,10.290277777777778,9.78,0.1140941702679496,345,345,1.0,1,PC-0310,100.0,0,0,0.0,0,345,2010-01-04 09:05:49,2011-05-13 19:23:42,0.1188756883919233,Normal
DTAA/DRH0790,6.9884541062801935,0.0980322873534118,17.03256038647343,0.0701215835196439,10.044264090177132,10.3075,9.785,0.1171712017925826,345,345,1.0,1,PC-2553,100.0,0,0,100.0,0,345,2010-01-04 07:05:10,2011-05-13 17:07:03,0.11895252342724721,Normal
DTAA/PAG0557,8.492125603864734,0.0934377375196704,19.534734299516906,0.0714522793830814,11.042677938808373,11.318333333333332,10.770277777777778,0.1182909279949103,345,345,1.0,1,PC-3405,100.0,0,0,0.0,0,345,2010-01-04 08:36:42,2011-05-13 19:29:37,0.11897045805793616,Normal
DTAA/AWB0828,8.246328502415459,0.096453830327588,16.27951690821256,0.0767817542032397,8.0334307568438,8.301666666666666,7.766388888888889,0.1296417475283871,345,345,1.0,1,PC-4154,100.0,0,0,0.0,0,345,2010-01-04 08:17:41,2011-05-13 16:24:27,0.11907038954377713,Normal
DTAA/NJM0476,7.733864734299517,0.0966520023433483,18.788599033816425,0.0700023204605732,11.055090177133655,11.309444444444445,10.764722222222222,0.1188667200306137,345,345,1.0,1,PC-3983,100.0,0,0,100.0,0,345,2010-01-04 07:47:49,2011-05-13 18:51:57,0.11908390046112743,Normal
DTAA/YCD0922,6.982608695652174,0.1001547084357008,17.036328502415458,0.0719606933322845,10.053849436392914,10.318055555555556,9.771666666666668,0.1212713148835332,345,345,1.0,1,PC-1763,100.0,0,0,100.0,0,345,2010-01-04 07:02:27,2011-05-13 16:59:39,0.1191656967042155,Normal
DTAA/PKM0411,7.745845410628019,0.0982262026414982,18.780048309178746,0.0729732454990444,11.03364573268921,11.29861111111111,10.766388888888889,0.1192262798275719,345,345,1.0,1,PC-0224,100.0,0,0,100.0,0,345,2010-01-04 07:47:25,2011-05-13 18:52:28,0.11918966511248624,Normal
DTAA/JMR0955,7.735217391304349,0.0938456286794685,15.780579710144927,0.0698696565210574,8.045252818035427,8.32638888888889,7.759444444444444,0.1179123620621114,345,345,1.0,1,PC-1213,100.0,0,0,100.0,0,345,2010-01-04 07:48:20,2011-05-13 15:43:01,0.11960061864730198,Normal
DTAA/WCM0391,8.243526570048308,0.0980261989349746,19.28405797101449,0.0719129299765293,11.040425120772946,11.308055555555557,10.782777777777778,0.1243855158449342,345,345,1.0,1,PC-2110,100.0,0,0,0.0,0,345,2010-01-04 08:07:26,2011-05-13 19:24:00,0.11964811106524131,Normal
DTAA/MAM0947,7.992463768115941,0.0964546796383261,19.03256038647343,0.069438838106468,11.039932367149758,11.318333333333332,10.769444444444444,0.1218513094238575,345,345,1.0,1,PC-4427,100.0,0,0,50.14492753623189,0,345,2010-01-04 07:59:04,2011-05-13 19:08:50,0.11980947385013635,Normal
DTAA/IMW0965,7.491980676328501,0.0947172434916553,15.538647342995173,0.0710917966657113,8.04633655394525,8.321944444444444,7.789444444444444,0.1199792134221302,345,345,1.0,1,PC-1782,100.0,0,0,100.0,0,345,2010-01-04 07:33:57,2011-05-13 15:37:16,0.11981573947511676,Normal
DTAA/MWJ0837,7.487439613526569,0.0970497370546798,15.531159420289857,0.0736042083406315,8.044002415458936,8.304166666666667,7.7572222222222225,0.1214093474010104,345,345,1.0,1,PC-3737,100.0,0,0,100.0,0,345,2010-01-04 07:31:28,2011-05-13 15:26:43,0.11993395024059117,Normal
DTAA/QNK0574,8.245942028985507,0.0944757559600213,19.28608695652174,0.0706968738498241,11.040149758454106,11.29527777777778,10.758611111111112,0.1184384917586457,345,345,1.0,1,PC-1569,100.0,0,0,0.0,0,345,2010-01-04 08:08:10,2011-05-13 19:22:29,0.12006924539249858,Normal
DTAA/RDG0350,7.738792270531401,0.0949975707130115,18.79,0.0721732590934159,11.051575684380031,11.31,10.779166666666669,0.1194764863619975,345,345,1.0,1,PC-3040,100.0,0,0,100.0,0,345,2010-01-04 07:50:11,2011-05-13 18:54:50,0.12020946690110962,Normal
DTAA/AKH0067,7.497826086956522,0.098220316881192,15.536328502415458,0.0722071402329812,8.039352657004832,8.304444444444444,7.759722222222222,0.1216014102611711,345,345,1.0,1,PC-2396,100.0,0,0,100.0,0,345,2010-01-04 07:21:06,2011-05-13 15:33:36,0.12026016138508022,Normal
DTAA/JZV0159,7.740386473429952,0.0978376288821716,18.78671497584541,0.0738160048295741,11.046092592592592,11.313333333333333,10.766388888888889,0.1197400658127759,345,345,1.0,1,PC-0381,100.0,0,0,100.0,0,345,2010-01-04 07:43:09,2011-05-13 18:51:23,0.12027310742297642,Normal
DTAA/PRB0568,7.74231884057971,0.0980581887507655,15.783768115942028,0.0696217935383053,8.041135265700483,8.3175,7.78,0.1211653856583116,345,345,1.0,1,PC-0080,100.0,0,0,100.0,0,345,2010-01-04 07:42:27,2011-05-13 15:53:45,0.12027499070928765,Normal
DTAA/NJC0459,9.248647342995168,0.0921136369172904,17.283188405797105,0.0712395664934586,8.03380112721417,8.325833333333334,7.762777777777778,0.1147685045185829,345,345,1.0,1,PC-3165,100.0,0,0,0.0,0,345,2010-01-04 09:10:24,2011-05-13 17:23:11,0.12049720701781319,Normal
DTAA/CMC0814,7.748840579710146,0.0968509772030859,18.782753623188405,0.0730008241293146,11.033347020933975,11.302777777777775,10.784444444444444,0.1214892594571814,345,345,1.0,1,PC-2160,100.0,0,0,100.0,0,345,2010-01-04 07:38:30,2011-05-13 18:48:08,0.12052161649845139,Normal
DTAA/XKR0971,7.992415458937199,0.1014731352444934,19.03159420289855,0.0702538050493968,11.039065217391304,11.323055555555555,10.759722222222225,0.1240710366804244,345,345,1.0,1,PC-1355,100.0,0,0,48.98550724637681,0,345,2010-01-04 07:54:43,2011-05-13 18:59:33,0.12052754956736694,Normal
DTAA/CSB0363,7.749420289855073,0.0971807975047669,18.78096618357488,0.0728372523231986,11.03116988727858,11.312222222222225,10.772777777777778,0.1211744582971291,345,345,1.0,1,PC-4890,100.0,0,0,100.0,0,345,2010-01-04 07:53:15,2011-05-13 18:49:15,0.12058170836651205,Normal
DTAA/RCW0436,7.993816425120773,0.0894757112003354,16.028260869565216,0.0712059481110903,8.03441465378422,8.300555555555556,7.77,0.1136177239076224,345,345,1.0,1,PC-3171,100.0,0,0,51.01449275362319,0,345,2010-01-04 08:05:46,2011-05-13 16:03:16,0.12106790650343774,Normal
DTAA/GTR0327,8.494541062801932,0.0953030848202583,19.537632850241547,0.0712909328662422,11.042921900161032,11.313888888888888,10.766388888888889,0.12058021333542,345,345,1.0,1,PC-3366,100.0,0,0,0.0,0,345,2010-01-04 08:36:08,2011-05-13 19:31:17,0.1211143162690006,Normal
DTAA/FAF0578,8.494734299516908,0.0955424567696236,19.536714975845413,0.0719659622781663,11.041884863123991,11.31638888888889,10.782222222222222,0.120681481225962,345,345,1.0,1,PC-0408,100.0,0,0,0.0,0,345,2010-01-04 08:36:27,2011-05-13 19:33:15,0.12111858565803713,Normal
DTAA/DWB0426,7.497777777777777,0.097314832229834,15.534782608695652,0.0728336532128697,8.036310789049919,8.324444444444444,7.756111111111111,0.1209593032373308,345,345,1.0,1,PC-4757,100.0,0,0,100.0,0,345,2010-01-04 07:22:42,2011-05-13 15:25:06,0.12127438258541456,Normal
DTAA/ABL0836,7.983816425120774,0.0969817029053595,19.034396135265705,0.0707711600227348,11.050675523349437,11.308055555555557,10.785555555555556,0.1161002255196079,345,345,1.0,1,PC-4639,100.0,0,0,54.78260869565217,0,345,2010-01-04 07:53:39,2011-05-13 19:07:14,0.12132575005182816,Normal
DTAA/ENP0794,8.239613526570048,0.0965615845446919,19.27772946859903,0.072920111222346,11.037777777777778,11.316944444444443,10.759722222222225,0.1199444682316533,345,345,1.0,1,PC-4483,100.0,0,0,0.0,0,345,2010-01-04 08:10:46,2011-05-13 19:15:33,0.12139347743851053,Normal
DTAA/ENB0293,7.976618357487923,0.0921980593915243,16.038115942028988,0.069829245085946,8.06101851851852,8.325833333333334,7.776944444444444,0.116765491500116,345,345,1.0,1,PC-0311,100.0,0,0,56.231884057971016,0,345,2010-01-04 08:03:08,2011-05-13 15:59:09,0.12145231749696034,Normal
DTAA/ITC0131,9.241062801932369,0.0992453644372441,17.283961352657006,0.0694926133358251,8.043072463768114,8.312222222222223,7.764444444444444,0.1197954341819815,345,345,1.0,1,PC-4084,100.0,0,0,0.0,0,345,2010-01-04 09:23:29,2011-05-13 17:20:57,0.1216122949945499,Normal
DTAA/NTO0396,7.485072463768116,0.097374461510242,15.534589371980674,0.0720121953704073,8.049818035426732,8.32,7.758055555555556,0.1214601620256927,345,345,1.0,1,PC-2674,100.0,0,0,100.0,0,345,2010-01-04 07:20:49,2011-05-13 15:39:50,0.12162468835704743,Normal
DTAA/RCF0540,7.499951690821256,0.0959743531929677,15.528502415458936,0.0736255107769846,8.02862157809984,8.299166666666666,7.773888888888889,0.1192214455340861,345,345,1.0,1,PC-1493,100.0,0,0,100.0,0,345,2010-01-04 07:35:53,2011-05-13 15:33:46,0.12164764724345412,Normal
DTAA/BCG0692,6.989903381642513,0.0951012159951221,16.02792270531401,0.0736947170482753,9.038442028985507,9.316944444444443,8.7725,0.1239061439454371,345,345,1.0,1,PC-3524,100.0,0,0,100.0,0,345,2010-01-04 06:52:49,2011-05-13 15:55:20,0.12171314654199261,Normal
